from_stop_id,to_stop_id,transfer_type,min_transfer_time
2273,1009,2,300
2273,1010,2,304
2273,1024,2,331
2273,1025,2,300
2273,5788,2,300
2273,5789,2,300
2274,1009,2,369
2274,1025,2,370
2274,2235,2,300
2274,5789,2,300
2275,2233,2,300
2277,2231,2,300
2277,2232,2,300
2277,5974,2,300
2279,2229,2,300
2280,1017,2,300
2280,5043,2,300
2280,5191,2,653
2280,5728,2,300
2280,6368,2,300
2280,950,2,541
2280,951,2,300
2281,4617,2,300
2281,5981,2,300
2281,5982,2,300
2281,6183,2,314
2281,6384,2,324
2282,2287,2,300
2282,2288,2,315
2282,2410,2,300
2282,2416,2,300
2282,5581,2,300
2287,2282,2,300
2287,2288,2,300
2287,2410,2,300
2287,2416,2,300
2287,4614,2,331
2287,4615,2,300
2287,5581,2,387
2288,2282,2,315
2288,2287,2,300
2288,2410,2,300
2288,2416,2,329
2288,4614,2,300
2288,4615,2,300
2288,5644,2,300
2288,5645,2,300
2288,5846,2,742
2291,4612,2,300
2292,2406,2,300
2292,2407,2,300
2292,5425,2,300
2295,1600,2,300
2295,1621,2,300
2295,5847,2,300
2296,2402,2,300
2296,2403,2,300
2298,2299,2,300
2298,2399,2,300
2298,2400,2,300
2299,2298,2,300
2299,2399,2,300
2299,2400,2,300
2300,2398,2,300
2300,2399,2,300
2300,4610,2,300
2302,2396,2,300
2305,1316,2,415
2305,1318,2,375
2305,1398,2,300
2305,1399,2,433
2305,2394,2,300
2305,5707,2,300
2305,5781,2,300
2306,2307,2,300
2306,2392,2,300
2306,2393,2,300
2306,4592,2,324
2306,4609,2,300
2307,2306,2,300
2307,2392,2,300
2307,4609,2,300
2308,2389,2,300
2308,2390,2,300
2308,5783,2,300
2312,2012,2,695
2312,3290,2,594
2312,3843,2,518
2312,5283,2,663
2321,1970,2,303
2321,1971,2,300
2321,2106,2,300
2321,2107,2,300
2321,2108,2,362
2321,4082,2,300
2321,4083,2,300
2321,4084,2,300
2321,5424,2,300
2322,4069,2,358
2322,4070,2,330
2322,4630,2,351
2322,781,2,326
2324,5396,2,300
2324,5635,2,300
2324,722,2,300
2324,776,2,300
2324,777,2,300
2326,2255,2,682
2326,2260,2,314
2326,2261,2,390
2326,4072,2,300
2326,4206,2,367
2326,5875,2,857
2326,772,2,786
2328,2260,2,300
2328,2261,2,335
2328,2326,2,357
2328,4206,2,336
2328,5875,2,565
2328,773,2,300
2329,2255,2,375
2329,2374,2,300
2329,5875,2,300
2329,5879,2,300
2329,728,2,323
2329,771,2,300
2329,772,2,306
2331,2255,2,673
2331,2374,2,300
2331,6358,2,349
2331,6458,2,300
2331,728,2,300
2331,729,2,412
2331,768,2,409
2334,2370,2,300
2334,3360,2,659
2334,4234,2,633
2335,1748,2,470
2335,4218,2,370
2335,4219,2,300
2335,4220,2,300
2335,4231,2,881
2337,2338,2,421
2337,2367,2,406
2337,4219,2,300
2337,4220,2,318
2338,2337,2,421
2338,2339,2,319
2338,2367,2,300
2339,2338,2,319
2339,2367,2,300
2339,3107,2,300
2339,5753,2,300
2340,2364,2,300
2340,4223,2,300
2340,5741,2,300
2340,5753,2,300
2341,2363,2,300
2341,2364,2,300
2342,2343,2,300
2342,2361,2,300
2342,2362,2,300
2343,2342,2,300
2343,2344,2,300
2343,2360,2,300
2343,2361,2,300
2343,2362,2,300
2344,2343,2,300
2344,2360,2,300
2344,2361,2,300
2344,2680,2,300
2344,3178,2,329
2344,3226,2,300
2344,4428,2,343
2344,4429,2,300
2344,4430,2,300
2349,2678,2,300
2349,5963,2,300
2357,2678,2,329
2357,5478,2,300
2360,2343,2,300
2360,2344,2,300
2360,2361,2,300
2360,2680,2,300
2360,3178,2,383
2360,3226,2,300
2360,4428,2,397
2360,4429,2,300
2361,2342,2,300
2361,2343,2,300
2361,2344,2,300
2361,2360,2,300
2361,2362,2,300
2362,2342,2,300
2362,2343,2,300
2362,2361,2,300
2363,2341,2,300
2363,4427,2,300
2364,2340,2,300
2364,2341,2,300
2364,5741,2,300
2367,2337,2,406
2367,2338,2,300
2367,2339,2,300
2367,3107,2,310
2370,2334,2,300
2370,3360,2,679
2370,4234,2,652
2374,2329,2,300
2374,2331,2,300
2374,4215,2,824
2374,4216,2,772
2374,6458,2,300
2374,728,2,300
2374,729,2,390
2374,768,2,386
2374,771,2,300
2388,2389,2,304
2388,5455,2,300
2388,5613,2,300
2388,5783,2,300
2389,2308,2,300
2389,2388,2,304
2389,2390,2,300
2389,5783,2,300
2390,2308,2,300
2390,2389,2,300
2390,5783,2,329
2392,2306,2,300
2392,2307,2,300
2392,2393,2,300
2392,4592,2,300
2392,4609,2,300
2392,5782,2,336
2393,2306,2,300
2393,2392,2,300
2393,4592,2,415
2393,5782,2,459
2394,1316,2,418
2394,1318,2,352
2394,1398,2,300
2394,2305,2,300
2394,5707,2,300
2394,5781,2,300
2396,2302,2,300
2397,2398,2,300
2397,4610,2,300
2397,5008,2,300
2398,2300,2,300
2398,2397,2,300
2398,4610,2,300
2398,5008,2,300
2399,2298,2,300
2399,2299,2,300
2399,2300,2,300
2399,2400,2,300
2400,2298,2,300
2400,2299,2,300
2400,2399,2,300
2402,2296,2,300
2402,2403,2,300
2403,2296,2,300
2403,2402,2,300
2404,1621,2,349
2406,2292,2,300
2406,2407,2,300
2407,2292,2,300
2407,2406,2,300
2407,5425,2,358
2410,2282,2,300
2410,2287,2,300
2410,2288,2,300
2410,2416,2,300
2410,4614,2,300
2410,4615,2,300
2410,5645,2,330
2416,2282,2,300
2416,2287,2,300
2416,2288,2,329
2416,2410,2,300
2416,5581,2,300
2419,2475,2,300
2421,2422,2,300
2421,4204,2,368
2421,5160,2,300
2421,822,2,347
2422,2421,2,300
2422,2472,2,300
2422,4204,2,300
2422,4568,2,320
2422,5160,2,300
2422,5720,2,300
2422,821,2,300
2422,822,2,300
2423,4587,2,300
2423,968,2,339
2424,1066,2,300
2424,1067,2,300
2424,1068,2,300
2424,2425,2,300
2424,2468,2,300
2424,2469,2,300
2424,967,2,351
2424,968,2,300
2424,969,2,300
2425,1066,2,384
2425,1067,2,300
2425,1068,2,409
2425,2424,2,300
2425,2468,2,300
2425,2469,2,300
2425,968,2,300
2425,969,2,417
2427,4513,2,300
2427,480,2,492
2427,614,2,442
2428,1164,2,300
2428,1271,2,300
2428,2465,2,300
243,501,2,385
243,5564,2,300
2432,2433,2,300
2432,2459,2,300
2432,2460,2,300
2432,5286,2,300
2433,2432,2,300
2433,2459,2,300
2433,2870,2,300
2433,2871,2,340
2433,4711,2,419
2433,5286,2,300
2433,6431,2,300
2436,2456,2,300
2436,5317,2,402
2439,2441,2,300
2439,2455,2,319
2439,4706,2,300
2439,4707,2,398
2439,4720,2,300
2439,5082,2,310
2441,2439,2,300
2441,2455,2,364
2441,4703,2,300
2441,4704,2,300
2441,4706,2,300
2441,4707,2,398
2441,4720,2,300
2441,5082,2,346
2443,2451,2,300
2451,2443,2,300
2451,4703,2,300
2451,4704,2,300
2455,2439,2,319
2455,2441,2,364
2455,4706,2,336
2455,4707,2,465
2455,4720,2,300
2456,2436,2,300
2456,2457,2,334
2456,4708,2,385
2456,5317,2,412
2457,2456,2,334
2457,2871,2,400
2457,4708,2,300
2457,5287,2,300
2457,5505,2,543
2459,2432,2,300
2459,2433,2,300
2459,2870,2,360
2459,5286,2,300
2459,6431,2,300
2460,2432,2,300
2460,3496,2,300
2460,5286,2,300
2465,1164,2,300
2465,1271,2,300
2465,1797,2,710
2465,2428,2,300
2468,1066,2,381
2468,1067,2,300
2468,1068,2,378
2468,2424,2,300
2468,2425,2,300
2468,2469,2,300
2468,968,2,300
2468,969,2,415
2469,1066,2,300
2469,1067,2,300
2469,1068,2,300
2469,2424,2,300
2469,2425,2,300
2469,2468,2,300
2469,967,2,310
2469,968,2,300
2469,969,2,300
2472,2422,2,300
2472,4204,2,300
2472,4568,2,300
2472,5160,2,300
2472,5720,2,300
2472,821,2,308
2472,822,2,300
2473,2474,2,300
2473,5160,2,419
2473,5720,2,300
2474,2473,2,300
2475,2419,2,300
2476,1879,2,300
2476,1925,2,300
2476,4650,2,300
2476,6408,2,313
2478,2511,2,300
2478,4354,2,512
2478,4355,2,509
2482,2505,2,300
2482,4948,2,723
2482,5136,2,300
2482,5137,2,300
2483,2504,2,300
2483,4353,2,628
2483,4948,2,300
2483,5383,2,456
2483,5398,2,300
2489,1224,2,412
2489,2490,2,300
2489,2497,2,323
2489,5713,2,300
2490,2489,2,300
2490,2497,2,300
2491,4331,2,402
2493,1706,2,300
2493,2006,2,385
2493,2077,2,390
2493,2757,2,384
2493,4144,2,323
2493,4147,2,304
2493,5569,2,322
2497,2489,2,323
2497,2490,2,300
2499,1223,2,409
2499,1224,2,300
2499,4335,2,300
2504,2483,2,300
2504,4353,2,657
2504,4948,2,300
2504,5383,2,485
2504,5398,2,300
2505,2482,2,300
2505,4948,2,780
2505,5136,2,300
2505,5137,2,300
2505,5159,2,300
2507,2508,2,300
2507,4354,2,526
2507,4355,2,530
2507,5121,2,300
2507,5159,2,300
2508,2478,2,768
2508,2507,2,300
2511,2478,2,300
2518,866,2,300
2518,916,2,300
2518,919,2,300
2522,2761,2,300
2522,2768,2,300
2522,4134,2,300
2522,4586,2,300
2522,5992,2,300
2522,866,2,312
2522,916,2,300
2530,2578,2,550
2530,2581,2,300
2530,2821,2,905
2530,3129,2,347
2530,3130,2,300
2530,3150,2,300
2534,2535,2,300
2534,2575,2,300
2534,4834,2,300
2534,6252,2,399
2534,6253,2,330
2535,2534,2,300
2535,2536,2,300
2535,2575,2,300
2535,6252,2,351
2535,6253,2,392
2536,2535,2,300
2536,2575,2,300
2537,2539,2,474
2537,2572,2,300
2537,2573,2,300
2537,4769,2,802
2537,4770,2,361
2539,2537,2,474
2539,2572,2,300
2539,2573,2,458
2539,5734,2,499
2540,2569,2,400
2540,3021,2,387
2540,5734,2,321
2541,2568,2,921
2541,2569,2,300
2541,3012,2,300
2541,3021,2,300
2541,4967,2,300
2541,4971,2,312
2544,2545,2,353
2544,2566,2,321
2544,2567,2,300
2544,3041,2,332
2544,4833,2,300
2545,2544,2,353
2545,2566,2,300
2545,3041,2,300
2545,4833,2,300
2564,5732,2,300
2566,2544,2,321
2566,2545,2,300
2566,3041,2,300
2566,4833,2,300
2567,2544,2,300
2567,4833,2,342
2567,5760,2,927
2568,2541,2,921
2568,3021,2,361
2568,4967,2,321
2568,5752,2,629
2569,2540,2,400
2569,2541,2,300
2569,3012,2,309
2569,3021,2,300
2569,4967,2,300
2569,4971,2,312
2572,2537,2,300
2572,2539,2,300
2572,2573,2,300
2572,4769,2,628
2572,4770,2,300
2573,2537,2,300
2573,2539,2,458
2573,2572,2,300
2573,4769,2,787
2573,4770,2,345
2575,2534,2,300
2575,2535,2,300
2575,2536,2,300
2575,6252,2,323
2575,6253,2,363
2578,2530,2,550
2578,3128,2,468
2578,3129,2,301
2578,3130,2,562
2578,3152,2,300
2578,4781,2,300
2578,6254,2,300
2578,6255,2,300
2581,2530,2,300
2581,2582,2,300
2581,3130,2,300
2581,3149,2,349
2581,3150,2,300
2581,4836,2,514
2581,6258,2,388
2582,2581,2,300
2582,2821,2,494
2582,3148,2,336
2582,3149,2,300
2582,3150,2,300
2582,4836,2,328
2582,6258,2,300
2583,2821,2,300
2583,3147,2,335
2583,3148,2,300
2583,3149,2,300
2583,4539,2,300
2583,4540,2,300
2583,5445,2,300
2585,1289,2,300
2585,2821,2,300
2585,3147,2,300
2585,4539,2,300
2585,4540,2,343
2585,4725,2,300
2585,5406,2,374
2585,5445,2,406
2595,4448,2,300
2597,4473,2,300
2597,4474,2,300
2605,1966,2,300
2605,1967,2,300
2605,1970,2,623
2605,2108,2,567
2605,2110,2,404
2605,2111,2,323
2605,2112,2,300
2605,2606,2,300
2605,2611,2,338
2605,2612,2,300
2605,2613,2,301
2605,2643,2,300
2605,2767,2,900
2605,4007,2,305
2605,5158,2,300
2605,5867,2,300
2605,5868,2,300
2605,5937,2,423
2605,5938,2,300
2605,5940,2,957
2605,5944,2,309
2605,5950,2,377
2605,5965,2,300
2605,6314,2,300
2605,6315,2,692
2605,716,2,871
2606,1966,2,300
2606,1967,2,362
2606,2110,2,558
2606,2112,2,397
2606,2605,2,300
2606,2611,2,300
2606,2612,2,378
2606,4007,2,300
2606,501,2,866
2606,5158,2,309
2606,5937,2,300
2606,5938,2,300
2606,5950,2,300
2606,5965,2,300
2606,6314,2,300
2611,1781,2,786
2611,1966,2,300
2611,1967,2,300
2611,2110,2,482
2611,2112,2,324
2611,2605,2,338
2611,2606,2,300
2611,2612,2,305
2611,2613,2,385
2611,4007,2,300
2611,5158,2,427
2611,5938,2,300
2611,5944,2,583
2611,5950,2,300
2611,5965,2,300
2611,6314,2,386
2612,1655,2,857
2612,1966,2,300
2612,1967,2,300
2612,1969,2,368
2612,2107,2,515
2612,2108,2,405
2612,2110,2,300
2612,2111,2,300
2612,2112,2,300
2612,2605,2,300
2612,2606,2,378
2612,2611,2,305
2612,2613,2,300
2612,2643,2,300
2612,2767,2,906
2612,5158,2,343
2612,5867,2,300
2612,5868,2,303
2612,5938,2,409
2612,5944,2,339
2612,5950,2,344
2612,6275,2,352
2612,6314,2,432
2612,716,2,711
2613,1566,2,953
2613,1655,2,893
2613,1656,2,894
2613,1718,2,891
2613,1966,2,300
2613,1967,2,300
2613,1969,2,448
2613,2110,2,300
2613,2111,2,300
2613,2112,2,300
2613,2605,2,301
2613,2612,2,300
2613,2643,2,300
2613,2767,2,826
2613,5158,2,421
2613,5867,2,300
2613,5868,2,300
2613,5938,2,489
2613,5944,2,300
2613,5949,2,918
2613,5950,2,424
2613,5965,2,502
2613,6275,2,300
2613,6314,2,510
2617,5585,2,438
2618,4461,2,300
2618,4462,2,300
2618,4485,2,300
2623,2641,2,300
2623,3100,2,319
2623,3116,2,322
2623,4277,2,300
2623,4393,2,300
2623,5487,2,300
2626,2639,2,300
2626,3763,2,300
2626,3770,2,300
2627,2638,2,698
2627,3763,2,300
2627,3770,2,540
2627,5735,2,868
2628,3757,2,300
2629,2636,2,300
2629,3764,2,300
2629,3769,2,300
2636,2629,2,300
2636,3764,2,300
2636,3769,2,300
2638,2627,2,698
2638,3763,2,569
2638,3770,2,300
2638,5735,2,300
2639,1540,2,321
2639,2626,2,300
2639,2918,2,300
2639,3172,2,357
2640,1540,2,300
2640,1685,2,306
2640,2917,2,300
2640,2918,2,300
2640,3172,2,300
2640,3234,2,312
2640,4398,2,300
2641,2623,2,300
2641,3100,2,302
2641,3116,2,300
2641,4277,2,300
2641,4393,2,300
2641,5487,2,300
2643,1655,2,795
2643,1718,2,884
2643,1781,2,342
2643,1966,2,322
2643,1967,2,404
2643,2110,2,409
2643,2111,2,329
2643,2112,2,300
2643,2605,2,300
2643,2612,2,300
2643,2613,2,300
2643,2767,2,729
2643,5158,2,350
2643,5867,2,300
2643,5868,2,300
2643,5938,2,419
2643,5944,2,300
2643,5949,2,846
2643,5950,2,543
2643,5965,2,435
2643,6274,2,336
2643,6275,2,359
2643,6314,2,439
2650,5479,2,300
2650,730,2,300
2650,732,2,300
2650,765,2,300
2652,2349,2,321
2652,2678,2,300
2652,5478,2,439
2654,2674,2,300
2654,2675,2,300
2656,2657,2,300
2656,2673,2,300
2657,2656,2,300
2657,2673,2,300
2657,4433,2,300
2660,2669,2,300
2661,4434,2,300
2661,5750,2,300
2663,2666,2,520
2663,2667,2,326
2666,2663,2,520
2666,2667,2,329
2667,2663,2,326
2667,2666,2,329
2667,5750,2,300
2669,2660,2,300
2673,2656,2,300
2673,2657,2,300
2673,4433,2,300
2674,2654,2,300
2674,2675,2,300
2675,2654,2,300
2675,2674,2,300
2678,2349,2,300
2678,2357,2,329
2678,2652,2,300
2678,5478,2,344
2678,5963,2,336
2679,2680,2,521
2679,3226,2,558
2679,4429,2,584
2679,4430,2,627
2680,2344,2,300
2680,2360,2,300
2680,2679,2,521
2680,3178,2,300
2680,3226,2,300
2680,4428,2,300
2680,4429,2,300
2680,4430,2,300
2681,3175,2,300
2681,3177,2,300
2681,3228,2,300
2681,4424,2,300
2681,746,2,300
2681,750,2,300
2726,2732,2,300
2726,3804,2,300
2726,6093,2,370
2727,3812,2,835
2732,2726,2,300
2732,3804,2,312
2738,501,2,406
2738,506,2,396
2738,590,2,300
2738,591,2,300
2738,593,2,391
2738,5940,2,518
2738,5950,2,370
2751,3036,2,300
2751,5705,2,300
2751,5760,2,300
2754,2753,2,662
2754,4682,2,503
2754,5580,2,508
2754,5791,2,300
2757,1706,2,351
2757,2005,2,359
2757,2006,2,300
2757,2077,2,303
2757,2493,2,384
2761,2522,2,300
2761,2768,2,300
2761,4134,2,300
2761,4135,2,366
2761,4586,2,300
2761,4657,2,790
2761,501,2,946
2761,5176,2,752
2761,5624,2,300
2761,5866,2,911
2761,593,2,950
2761,5940,2,830
2761,5992,2,393
2761,866,2,339
2761,919,2,662
2763,1566,2,300
2763,1567,2,300
2763,1655,2,300
2763,1656,2,300
2763,1657,2,353
2763,1718,2,300
2763,2767,2,300
2767,1566,2,300
2767,1567,2,300
2767,1655,2,300
2767,1656,2,300
2767,1718,2,300
2767,2605,2,900
2767,2612,2,906
2767,2613,2,826
2767,2643,2,729
2767,2763,2,300
2767,5867,2,863
2767,5944,2,650
2768,2522,2,300
2768,2761,2,300
2768,4134,2,300
2768,4135,2,342
2768,4586,2,300
2768,5092,2,756
2768,5624,2,391
2768,5804,2,913
2768,5992,2,370
2768,866,2,300
2768,916,2,378
2768,919,2,608
2780,1042,2,300
2780,497,2,305
2780,498,2,300
2780,5178,2,300
2780,5865,2,300
2780,6159,2,300
2803,1349,2,300
2803,1366,2,381
2803,1367,2,300
2803,1368,2,300
2803,3337,2,367
2803,6366,2,538
2803,938,2,312
2810,1802,2,300
2810,1847,2,300
2810,5535,2,345
2811,1038,2,300
2811,2605,2,926
2811,5633,2,300
2811,993,2,300
2811,995,2,300
2812,1799,2,300
2812,1849,2,300
2812,1850,2,300
2821,2583,2,300
2821,2585,2,300
2821,3075,2,311
2821,3130,2,873
2821,3147,2,300
2821,3148,2,300
2821,3150,2,700
2821,4539,2,300
2821,4540,2,300
2821,5445,2,300
2823,2831,2,300
2825,2829,2,300
2829,2825,2,300
2831,2823,2,300
2856,1103,2,300
2856,1105,2,300
2856,1118,2,300
2856,2023,2,300
2856,2024,2,300
2856,2025,2,300
2856,2062,2,343
2856,2063,2,300
2856,2064,2,334
2863,1640,2,425
2863,2015,2,300
2864,2013,2,300
2864,2014,2,300
2864,2071,2,300
2864,4738,2,300
2864,6285,2,300
2864,6286,2,316
2870,2433,2,300
2870,2459,2,360
2870,2871,2,331
2870,5286,2,395
2870,6431,2,300
2871,1308,2,345
2871,2433,2,356
2871,2870,2,347
2871,4709,2,300
2871,4711,2,300
2871,6342,2,324
2871,6346,2,300
2871,6431,2,300
2874,1156,2,423
2874,1157,2,300
2874,1158,2,300
2874,1159,2,300
2874,1275,2,300
2874,1276,2,300
2874,2880,2,300
2874,6363,2,300
2877,1158,2,579
2877,1159,2,425
2877,1273,2,301
2877,1274,2,347
2877,474,2,300
2877,5509,2,367
2877,5538,2,310
2877,5604,2,318
2877,5605,2,389
2877,5606,2,300
2877,5860,2,300
2877,6363,2,426
2878,1158,2,383
2878,1296,2,300
2878,1417,2,300
2878,2880,2,335
2878,5538,2,300
2878,5604,2,300
2878,5605,2,300
2878,5606,2,300
2878,5860,2,323
2878,620,2,300
2878,6363,2,300
2880,1156,2,448
2880,1157,2,300
2880,1158,2,300
2880,1159,2,300
2880,1275,2,300
2880,1276,2,300
2880,2874,2,300
2880,2878,2,335
2880,5605,2,300
2880,6363,2,300
2886,1409,2,300
2886,1410,2,306
2886,4713,2,300
2908,1902,2,323
2908,1904,2,300
2908,5855,2,579
2913,1998,2,488
2913,1999,2,362
2913,4646,2,300
2913,5349,2,414
2913,5351,2,421
2913,5978,2,342
2913,806,2,300
2913,807,2,300
2913,809,2,366
2917,1540,2,300
2917,1685,2,300
2917,2640,2,300
2917,2918,2,300
2917,3172,2,300
2918,1540,2,300
2918,2639,2,300
2918,2640,2,300
2918,2917,2,300
2918,3172,2,300
2918,3234,2,300
2918,4398,2,300
2933,2976,2,300
2933,3766,2,300
2933,3767,2,313
2934,2935,2,300
2934,2974,2,300
2934,2975,2,300
2935,2934,2,300
2935,2974,2,300
2935,2975,2,300
2938,3754,2,379
2938,4411,2,312
2938,4412,2,300
2974,2934,2,300
2974,2935,2,300
2974,2975,2,300
2975,2934,2,300
2975,2935,2,300
2975,2974,2,334
2976,2933,2,300
2976,3766,2,300
2976,3767,2,300
3012,2541,2,300
3012,2569,2,309
3012,3021,2,300
3012,4967,2,300
3014,2754,2,783
3014,4682,2,340
3014,5369,2,300
3014,5718,2,300
3016,3837,2,410
3017,5452,2,300
3017,5755,2,300
3020,4682,2,300
3020,4761,2,300
3020,5369,2,379
3020,6456,2,307
3021,2540,2,387
3021,2541,2,300
3021,2568,2,361
3021,2569,2,300
3021,3012,2,300
3021,4967,2,300
3021,4971,2,300
3033,3123,2,300
3033,3125,2,300
3033,3798,2,300
3033,3839,2,300
3033,4734,2,300
3036,2751,2,300
3036,5356,2,300
3036,5705,2,300
3036,5760,2,323
3041,2544,2,332
3041,2545,2,300
3041,2566,2,300
3041,4833,2,300
3041,5732,2,336
3060,3063,2,300
3060,3160,2,300
3060,5746,2,300
3060,5854,2,430
3063,3060,2,300
3063,3120,2,308
3063,3159,2,308
3063,3160,2,300
3063,4570,2,313
3063,4574,2,326
3063,5746,2,300
3075,2821,2,311
3075,4538,2,327
3075,4539,2,374
3075,5445,2,300
3075,628,2,300
3080,3081,2,326
3080,3895,2,300
3080,4548,2,300
3080,4550,2,300
3080,4551,2,338
3080,4696,2,300
3080,4964,2,300
3080,5857,2,300
3081,3080,2,326
3081,4550,2,300
3081,4551,2,300
3081,5951,2,300
3082,4553,2,300
3082,4554,2,300
3083,5325,2,300
3083,6433,2,300
3087,3088,2,300
3087,5323,2,300
3088,3087,2,300
3089,5321,2,300
3090,3091,2,300
3090,5320,2,300
3091,3090,2,300
3091,5320,2,300
3100,2623,2,319
3100,2641,2,302
3100,3116,2,300
3100,4393,2,300
3102,3114,2,300
3103,3113,2,300
3105,3110,2,300
3105,4224,2,300
3105,4227,2,365
3105,740,2,314
3105,742,2,427
3105,755,2,397
3106,3109,2,300
3106,4223,2,300
3107,2339,2,300
3107,2367,2,310
3107,5753,2,300
3109,3106,2,300
3109,4223,2,300
3110,3105,2,300
3110,4224,2,300
3110,4225,2,300
3110,4226,2,300
3110,4227,2,300
3110,739,2,402
3110,740,2,300
3110,742,2,309
3110,755,2,300
3112,4225,2,300
3112,4226,2,300
3112,4278,2,300
3113,3103,2,300
3114,3102,2,300
3116,2623,2,322
3116,2641,2,300
3116,3100,2,300
3116,4393,2,300
3120,3063,2,308
3120,3159,2,300
3120,3160,2,331
3120,4570,2,300
3120,4574,2,300
3123,3033,2,300
3123,3125,2,300
3123,3798,2,300
3123,3839,2,300
3123,4734,2,300
3125,3033,2,300
3125,3123,2,300
3125,3798,2,300
3125,3839,2,300
3127,3128,2,343
3127,3155,2,312
3127,4727,2,423
3127,4728,2,300
3127,4729,2,380
3127,5680,2,752
3127,5681,2,747
3127,5682,2,300
3128,2578,2,468
3128,3127,2,343
3128,3129,2,372
3128,3152,2,326
3128,4727,2,300
3128,4728,2,541
3128,4729,2,662
3128,4781,2,677
3128,5682,2,300
3128,6254,2,479
3128,6255,2,497
3129,2530,2,347
3129,2578,2,301
3129,3128,2,372
3129,3152,2,300
3129,6254,2,313
3129,6255,2,318
3130,2530,2,300
3130,2581,2,300
3130,2821,2,873
3130,3150,2,300
3130,5445,2,938
3134,3135,2,300
3134,3145,2,300
3135,3134,2,300
3135,3136,2,300
3135,3145,2,300
3136,3135,2,300
3136,3144,2,300
3144,3136,2,300
3145,1141,2,396
3145,3134,2,300
3145,3135,2,300
3147,2583,2,335
3147,2585,2,300
3147,2821,2,300
3147,3148,2,329
3147,4539,2,300
3147,4540,2,300
3147,4725,2,300
3147,5445,2,354
3148,2582,2,336
3148,2583,2,300
3148,2821,2,300
3148,3147,2,329
3148,3149,2,300
3148,4539,2,300
3148,4540,2,300
3148,5445,2,312
3149,2581,2,349
3149,2582,2,300
3149,2583,2,300
3149,3148,2,300
3149,4836,2,392
3149,5445,2,491
3149,6258,2,300
3150,2530,2,300
3150,2581,2,300
3150,2582,2,300
3150,2821,2,700
3150,3130,2,300
3150,4781,2,928
3150,4836,2,499
3150,6258,2,373
3152,2578,2,300
3152,3128,2,326
3152,3129,2,300
3152,6254,2,300
3152,6255,2,300
3155,3127,2,312
3155,3799,2,333
3155,4727,2,675
3155,4728,2,300
3155,4729,2,308
3155,5070,2,300
3155,5680,2,401
3155,5681,2,365
3155,5682,2,378
3159,3063,2,308
3159,3120,2,300
3159,3160,2,332
3159,4570,2,300
3159,4574,2,300
3160,3060,2,300
3160,3063,2,300
3160,3120,2,331
3160,3159,2,332
3160,4570,2,336
3160,4574,2,318
3160,5746,2,300
3169,3170,2,300
3169,4381,2,300
3169,4382,2,328
3169,5313,2,404
3169,550,2,300
3169,556,2,300
3169,5872,2,300
3170,3169,2,300
3170,3234,2,300
3170,4398,2,300
3172,1540,2,300
3172,1685,2,300
3172,2639,2,332
3172,2640,2,300
3172,2917,2,300
3172,2918,2,300
3172,4398,2,300
3173,1686,2,300
3173,3230,2,300
3173,3231,2,300
3174,3229,2,300
3175,2681,2,300
3175,3228,2,300
3175,746,2,309
3175,750,2,300
3177,2681,2,300
3177,3228,2,300
3177,4424,2,300
3177,746,2,300
3177,750,2,300
3178,2344,2,329
3178,2360,2,383
3178,2680,2,300
3178,3226,2,300
3178,4428,2,300
3178,4429,2,300
3178,4430,2,344
3179,3180,2,300
3179,4437,2,300
3180,3179,2,300
3182,3221,2,300
3182,3223,2,300
3183,3220,2,300
3185,3186,2,300
3185,3216,2,300
3185,3217,2,300
3185,5594,2,300
3186,3185,2,300
3186,3216,2,300
3186,3217,2,300
3187,3214,2,300
3187,3215,2,300
3188,3213,2,300
3188,3214,2,300
3193,3887,2,300
3193,4442,2,439
3193,5491,2,300
3196,3197,2,300
3196,3206,2,300
3196,3207,2,300
3197,3196,2,300
3197,3206,2,300
3197,3207,2,300
3206,3196,2,300
3206,3197,2,300
3206,3207,2,300
3207,3196,2,300
3207,3197,2,300
3207,3206,2,300
3208,4446,2,330
3208,5055,2,300
3208,5898,2,300
3208,5899,2,300
3212,3213,2,300
3212,4441,2,300
3213,3188,2,300
3213,3212,2,300
3213,3214,2,300
3213,4441,2,300
3214,3187,2,300
3214,3188,2,300
3214,3213,2,300
3214,3215,2,300
3215,3187,2,300
3215,3214,2,300
3216,3185,2,300
3216,3186,2,300
3216,3217,2,300
3217,3185,2,300
3217,3186,2,300
3217,3216,2,300
3217,4435,2,300
3217,5594,2,300
3220,3183,2,300
3221,3182,2,300
3223,3182,2,300
3224,4436,2,300
3226,2344,2,300
3226,2360,2,300
3226,2679,2,558
3226,2680,2,300
3226,3178,2,300
3226,4428,2,300
3226,4429,2,300
3226,4430,2,300
3228,2681,2,300
3228,3175,2,300
3228,3177,2,300
3228,4424,2,300
3228,746,2,300
3228,750,2,300
3229,3174,2,300
3230,1686,2,300
3230,3173,2,300
3230,3231,2,300
3231,1685,2,300
3231,1686,2,300
3231,3173,2,300
3231,3230,2,300
3234,1540,2,314
3234,2640,2,312
3234,2918,2,300
3234,3170,2,300
3234,4398,2,300
3240,5797,2,534
3247,3316,2,300
3247,3317,2,300
3247,3318,2,320
3247,4692,2,300
3248,3249,2,300
3248,3315,2,300
3248,3316,2,300
3249,3248,2,300
3249,3311,2,335
3249,3314,2,300
3249,3315,2,300
3249,5748,2,364
