stop_id,at_street,corner_placement,heading,location_type,on_street,parent_station,stop_code,stop_desc,stop_lat,stop_lon,stop_name,stop_position,stop_timezone,stop_url,wheelchair_boarding,zone_id
2275,Alvin Devane,SW,119,0,Oltorf,,2275,005413 Oltorf & Alvin Devane,30.21916,-97.718973,5413 Oltorf/Alvin Devane,N,,https://www.capmetro.org/stopdetail/index.php?stop=2275,0,
2277,Alvin Devane,SE,118,0,Oltorf,,2277,006101 Oltorf & Alvin Devane,30.216272,-97.71299,6101 Oltorf/Alvin Devane,M,,https://www.capmetro.org/stopdetail/index.php?stop=2277,0,
2279,Montopolis,NE,342,0,Grove,,2279,002421 Grove & Montopolis,30.220579,-97.707057,2421 Grove/Montopolis,F,,https://www.capmetro.org/stopdetail/index.php?stop=2279,0,
2280,Riverside,NE,28,0,Grove,,2280,001900 Grove & Riverside,30.228217,-97.707046,Grove/Riverside,M,,https://www.capmetro.org/stopdetail/index.php?stop=2280,0,
2281,Loyola,NE,30,0,Wentworth,,2281,006701 Wentworth & Loyola,30.293253,-97.631316,6701 Wentworth/Loyola,F,,https://www.capmetro.org/stopdetail/index.php?stop=2281,0,
2282,Colony Loop,NW,284,0,Loyola,,2282,007100 Loyola & Colony Loop,30.298093,-97.642592,Loyola/Colony Loop,F,,https://www.capmetro.org/stopdetail/index.php?stop=2282,0,
2287,Loyola,NW,207,0,Colony Park,,2287,006800 Colony Park & Loyola,30.29876,-97.64462,Colony Park/Loyola,N,,https://www.capmetro.org/stopdetail/index.php?stop=2287,0,
2288,Sandshof,NW,297,0,Loyola,,2288,006714 Loyola & Sandshof,30.299247,-97.645835,6714 Loyola/Sandshof,F,,https://www.capmetro.org/stopdetail/index.php?stop=2288,0,
2291,Millrace,NW,258,0,Loyola,,2291,005600 Loyola & Millrace,30.303051,-97.657759,5600 Loyola/Millrace,F,,https://www.capmetro.org/stopdetail/index.php?stop=2291,0,
2292,Bridgewater,NE,298,0,Loyola,,2292,005200 Loyola & Bridgewater,30.304837,-97.664061,5200 Loyola/Bridgewater,N,,https://www.capmetro.org/stopdetail/index.php?stop=2292,0,
2295,Kings Point,NE,299,0,Loyola,,2295,003300 Loyola & Kings Point,30.311577,-97.669075,3300 Loyola/Kings Point,N,,https://www.capmetro.org/stopdetail/index.php?stop=2295,0,
2296,Tulsa,NE,315,0,Loyola,,2296,002900 Loyola & Tulsa,30.314191,-97.673126,2900 Loyola/Tulsa,N,,https://www.capmetro.org/stopdetail/index.php?stop=2296,0,
2298,Roanoke,NE,256,0,Loyola,,2298,002400 Loyola & Roanoke,30.318413,-97.678508,2400 Loyola/Roanoke,N,,https://www.capmetro.org/stopdetail/index.php?stop=2298,0,
2299,Loyola,SW,209,0,Northeast,,2299,006800 Northeast & Loyola,30.317815,-97.680764,6800 Northeast/Loyola,M,,https://www.capmetro.org/stopdetail/index.php?stop=2299,0,
2300,North Hampton,SW,140,0,Northeast,,2300,006502 Northeast & North Hampton,30.315093,-97.681362,6502 Northeast/North Hampton,N,,https://www.capmetro.org/stopdetail/index.php?stop=2300,0,
2302,Wellington,NW,299,0,Gaston,,2302,002006 Gaston & Wellington,30.312629,-97.688711,2006 Gaston Place/Wellington,M,,https://www.capmetro.org/stopdetail/index.php?stop=2302,0,
2305,Belfast,NE,299,0,Briarcliff,,2305,001500 Briarcliff & Belfast,30.315083,-97.694414,1500 Briarcliff/Belfast,N,,https://www.capmetro.org/stopdetail/index.php?stop=2305,0,
2306,Clayton,SW,226,0,Cameron,,2306,005900 Cameron & Clayton,30.317046,-97.700104,5900 Cameron/Clayton,F,,https://www.capmetro.org/stopdetail/index.php?stop=2306,0,
2307,Reinli,SW,224,0,Cameron,,2307,005700 Cameron & Reinli,30.315549,-97.701918,5700 Cameron/Reinli,F,,https://www.capmetro.org/stopdetail/index.php?stop=2307,0,
2308,Corona,SW,226,0,Cameron,,2308,005420 Cameron & Corona,30.312939,-97.705293,5420 Cameron/Corona,F,,https://www.capmetro.org/stopdetail/index.php?stop=2308,0,
2312,Clarkson,SW,119,0,43Rd,,2312,004120 43Rd & Clarkson,30.30045,-97.716779,4120 IH 35/Clarkson,M,,https://www.capmetro.org/stopdetail/index.php?stop=2312,0,
2321,5Th,NW,203,0,Lamar,,2321,000500 Lamar & 5Th,30.270539,-97.754587,500 Lamar/5th,N,,https://www.capmetro.org/stopdetail/index.php?stop=2321,0,
2322,Toomey,NW,199,0,Lamar,,2322,000220 Lamar & Toomey,30.2631,-97.757876,220 Lamar/Toomey,N,,https://www.capmetro.org/stopdetail/index.php?stop=2322,0,
2324,Lamar Square,NW,208,0,Lamar,,2324,001212 Lamar & Lamar Square,30.254493,-97.762566,Lamar Square Station (SB),N,,https://www.capmetro.org/stopdetail/index.php?stop=2324,0,
2326,Hether,SW,240,0,Lamar,,2326,002008 Lamar & Hether,30.249289,-97.767901,2008 Lamar/Hether,F,,https://www.capmetro.org/stopdetail/index.php?stop=2326,0,
2328,Oxford,NE,251,0,Lamar,,2328,002118 Lamar & Oxford,30.248028,-97.771756,Oltorf West Station (SB),N,,https://www.capmetro.org/stopdetail/index.php?stop=2328,0,
2329,Dickson,NW,231,0,Lamar,,2329,002638 Lamar & Dickson,30.245471,-97.779927,2638 Lamar/Dickson,N,,https://www.capmetro.org/stopdetail/index.php?stop=2329,0,
2331,Barton Skyway,SW,229,0,Lamar,,2331,003000 Lamar & Barton Skyway,30.243186,-97.783077,3000 Lamar/Barton Skyway,F,,https://www.capmetro.org/stopdetail/index.php?stop=2331,0,
2334,Brodie Oaks,NW,231,0,Lamar,,2334,004010 Lamar & Brodie Oaks,30.236571,-97.792508,Brodie Oaks Station (SB),N,,https://www.capmetro.org/stopdetail/index.php?stop=2334,0,
2335,Lamar,SW,195,0,West Gate,,2335,004608 West Gate & Lamar,30.230471,-97.800924,4608 West Gate/Lamar,M,,https://www.capmetro.org/stopdetail/index.php?stop=2335,0,
2337,Choctaw Trail,SW,222,0,West Gate,,2337,004900 West Gate & Choctaw Trail,30.227305,-97.802541,4900 West Gate/Choctaw Trail,F,,https://www.capmetro.org/stopdetail/index.php?stop=2337,0,
2338,Jones,NW,206,0,West Gate,,2338,005012 West Gate & Jones,30.225819,-97.803849,5012 West Gate/Jones,N,,https://www.capmetro.org/stopdetail/index.php?stop=2338,0,
2339,Indio,NW,208,0,West Gate,,2339,005306 West Gate & Indio,30.223145,-97.805582,5306 West Gate/Indio,N,,https://www.capmetro.org/stopdetail/index.php?stop=2339,0,
2340,Cherry Creek,NW,207,0,West Gate,,2340,005600 West Gate & Cherry Creek,30.219202,-97.807111,West Gate/Cherry Creek NW Corner,N,,https://www.capmetro.org/stopdetail/index.php?stop=2340,0,
2341,Cherry Creek,NE,245,0,West Gate,,2341,006010 West Gate & Cherry Creek,30.216907,-97.811046,6010 West Gate/Cherry Creek,N,,https://www.capmetro.org/stopdetail/index.php?stop=2341,0,
2342,Dillion Hill,NW,176,0,West Gate,,2342,006402 West Gate & Dillion Hill,30.21316,-97.81507,6402 West Gate/Dillion Hill,N,,https://www.capmetro.org/stopdetail/index.php?stop=2342,0,
2343,Deaton Hill,NW,168,0,West Gate,,2343,006600 West Gate & Deaton Hill,30.210896,-97.814594,West Gate/Deaton Hill NW Corner,N,,https://www.capmetro.org/stopdetail/index.php?stop=2343,0,
2344,William Cannon,NW,209,0,West Gate,,2344,006808 West Gate & William Cannon,30.208321,-97.814818,6808 West Gate/William Cannon,N,,https://www.capmetro.org/stopdetail/index.php?stop=2344,0,
2349,Goldbridge,NE,253,0,West Gate,,2349,007700 West Gate & Goldbridge,30.199404,-97.822116,7700 West Gate/Goldbridge,N,,https://www.capmetro.org/stopdetail/index.php?stop=2349,0,
2357,Grennock,SE,28,0,West Gate,,2357,007405 West Gate & Grennock,30.201921,-97.818402,7405 West Gate/Grennock,N,,https://www.capmetro.org/stopdetail/index.php?stop=2357,0,
2360,Berkeley,SE,28,0,West Gate,,2360,006809 West Gate & Berkeley,30.208626,-97.814361,West Gate/Berkeley SE Corner,N,,https://www.capmetro.org/stopdetail/index.php?stop=2360,0,
2361,Aldford,SE,347,0,West Gate,,2361,006600 West Gate & Aldford,30.210706,-97.814332,West Gate/Aldford SE Corner,N,,https://www.capmetro.org/stopdetail/index.php?stop=2361,0,
2362,Cornish,SE,348,0,West Gate,,2362,006402 West Gate & Cornish,30.212936,-97.814835,West Gate/Cornish SE Corner,N,,https://www.capmetro.org/stopdetail/index.php?stop=2362,0,
2363,Berkett,NE,41,0,West Gate,,2363,006101 West Gate & Berkett,30.216251,-97.812864,6101 West Gate/Berkett,M,,https://www.capmetro.org/stopdetail/index.php?stop=2363,0,
2364,Coatbridge,SW,65,0,West Gate,,2364,005907 West Gate & Coatbridge,30.217388,-97.809397,5907 West Gate/Coatbridge,N,,https://www.capmetro.org/stopdetail/index.php?stop=2364,0,
2367,Jones,SE,28,0,West Gate,,2367,005101 West Gate & Jones,30.225438,-97.803848,5101 West Gate/Jones,N,,https://www.capmetro.org/stopdetail/index.php?stop=2367,0,
2370,Ben White,NE,52,0,Lamar,,2370,004101 Lamar & Ben White,30.23595,-97.792633,Brodie Oaks Station (NB),M,,https://www.capmetro.org/stopdetail/index.php?stop=2370,0,
2374,Menchaca,SE,53,0,Lamar,,2374,002801 Lamar & Menchaca,30.244014,-97.781577,2801 Lamar/Menchaca,N,,https://www.capmetro.org/stopdetail/index.php?stop=2374,0,
2388,52Nd,SE,41,0,Cameron,,2388,005121 Cameron & 52Nd,30.309887,-97.708858,Cameron/52nd,N,,https://www.capmetro.org/stopdetail/index.php?stop=2388,0,
2389,Broadmoor,NE,46,0,Cameron,,2389,005340 Cameron & Broadmoor,30.311881,-97.706361,Cameron/Broadmoor,F,,https://www.capmetro.org/stopdetail/index.php?stop=2389,0,
2390,Corona,NE,46,0,Cameron,,2390,005500 Cameron & Corona,30.313185,-97.704679,Cameron/Corona,F,,https://www.capmetro.org/stopdetail/index.php?stop=2390,0,
2392,Briarcliff,SE,46,0,Cameron,,2392,005913 Cameron & Briarcliff,30.317126,-97.699679,5913 Cameron/Briarcliff,N,,https://www.capmetro.org/stopdetail/index.php?stop=2392,0,
2393,Nassau,SE,118,0,Briarcliff,,2393,001400 Briarcliff & Nassau,30.316544,-97.697807,Briarcliff/Nassau,F,,https://www.capmetro.org/stopdetail/index.php?stop=2393,0,
2394,Belfast,SE,119,0,Briarcliff,,2394,001503 Briarcliff & Belfast,30.314906,-97.694362,1503 Briarcliff/Belfast,M,,https://www.capmetro.org/stopdetail/index.php?stop=2394,0,
2396,Wellington,SW,121,0,Gaston,,2396,001941 Gaston & Wellington,30.312416,-97.688646,1941 Gaston Place/Wellington,N,,https://www.capmetro.org/stopdetail/index.php?stop=2396,0,
2397,Haney,SE,54,0,North Hampton,,2397,006210 North Hampton & Haney,30.312836,-97.683749,6210 North Hampton/Haney,M,,https://www.capmetro.org/stopdetail/index.php?stop=2397,0,
2398,Bristol,NE,68,0,North Hampton,,2398,006311 North Hampton & Bristol,30.313627,-97.681795,6311 North Hampton/Bristol,M,,https://www.capmetro.org/stopdetail/index.php?stop=2398,0,
2399,Lehigh,NE,29,0,Northeast,,2399,006801 Northeast & Lehigh,30.317657,-97.680661,6801 Northeast/Lehigh,M,,https://www.capmetro.org/stopdetail/index.php?stop=2399,0,
2400,Northeast,SE,118,0,Loyola,,2400,002300 Loyola & Northeast,30.318399,-97.679735,Loyola/Northeast,F,,https://www.capmetro.org/stopdetail/index.php?stop=2400,0,
2402,Willamette,SW,138,0,Loyola,,2402,002705 Loyola & Willamette,30.315605,-97.674703,2705 Loyola/Willamette,F,,https://www.capmetro.org/stopdetail/index.php?stop=2402,0,
2403,Tulsa,SW,138,0,Loyola,,2403,002803 Loyola & Tulsa,30.314189,-97.673348,2803 Loyola/Tulsa,N,,https://www.capmetro.org/stopdetail/index.php?stop=2403,0,
2404,Tampa Cove,SW,122,0,Loyola,,2404,003115 Loyola & Tampa Cove,30.312047,-97.670377,3115 Loyola/Tampa Cove,N,,https://www.capmetro.org/stopdetail/index.php?stop=2404,0,
2406,Greensboro,SE,163,0,Loyola,,2406,005007 Loyola & Greensboro,30.306534,-97.665444,5007 Loyola/Greensboro,N,,https://www.capmetro.org/stopdetail/index.php?stop=2406,0,
2407,Bridgewater,SE,118,0,Loyola,,2407,005213 Loyola & Bridgewater,30.304699,-97.664109,5213 Loyola/Bridgewater,F,,https://www.capmetro.org/stopdetail/index.php?stop=2407,0,
2410,Sandshof,SE,121,0,Loyola,,2410,006725 Loyola & Sandshof,30.298647,-97.645181,6725 Loyola/Sandshof,F,,https://www.capmetro.org/stopdetail/index.php?stop=2410,0,
2416,Cielo Vista,SW,105,0,Loyola,,2416,007100 Loyola & Cielo Vista,30.297837,-97.642748,Loyola/Cielo Vista,N,,https://www.capmetro.org/stopdetail/index.php?stop=2416,0,
2419,Marilyn,SW,106,0,Northland,,2419,002901 Northland & Marilyn,30.334546,-97.751832,Northland/Marilyn,N,,https://www.capmetro.org/stopdetail/index.php?stop=2419,0,
2421,Shoalwood,SW,103,0,Allandale,,2421,002200 Allandale & Shoalwood,30.33515,-97.7431,Allandale/Shoalwood,N,,https://www.capmetro.org/stopdetail/index.php?stop=2421,0,
2422,Burnet,NE,105,0,Allandale,,2422,002100 Allandale & Burnet,30.33454,-97.739488,2100 Allandale/Burnet,F,,https://www.capmetro.org/stopdetail/index.php?stop=2422,0,
2423,Arroyo Seco,SW,119,0,Koenig,,2423,001601 Koenig & Arroyo Seco,30.332402,-97.734922,1601 Koenig/Arroyo Seco,N,,https://www.capmetro.org/stopdetail/index.php?stop=2423,0,
2424,Woodrow,SE,118,0,Koenig,,2424,001317 Koenig & Woodrow,30.33063,-97.731225,1317 Koenig/Woodrow,N,,https://www.capmetro.org/stopdetail/index.php?stop=2424,0,
2425,Grover,SW,118,0,Koenig,,2425,001205 Koenig & Grover,30.329871,-97.729641,1205 Koenig/Grover,N,,https://www.capmetro.org/stopdetail/index.php?stop=2425,0,
2427,Guadalupe,SW,119,0,Koenig,,2427,000600 Koenig & Guadalupe,30.323488,-97.724021,Koenig/Guadalupe SW Corner,N,,https://www.capmetro.org/stopdetail/index.php?stop=2427,0,
2428,Link,SW,105,0,Koenig,,2428,000111 Koenig & Link,30.322416,-97.720047,122 Koenig/Link,M,,https://www.capmetro.org/stopdetail/index.php?stop=2428,0,
243,Rio Grande,NW,288,0,15Th,,243,000606 15Th & Rio Grande,30.278966,-97.746339,Rio Grande/15th,F,,https://www.capmetro.org/stopdetail/index.php?stop=243,0,
2432,La Posada,SE,118,0,Camino La Costa,,2432,001101 Camino La Costa & La Posada,30.324081,-97.698549,1101 Camino La Costa/La Posada,M,,https://www.capmetro.org/stopdetail/index.php?stop=2432,0,
2433,Atkinson,SE,73,0,Camino La Costa,,2433,001280 Camino La Costa & Atkinson,30.324264,-97.695355,Camino La Costa/Atkinson,M,,https://www.capmetro.org/stopdetail/index.php?stop=2433,0,
2436,Anderson,SE,31,0,Cameron,,2436,007605 Cameron & Anderson,30.331463,-97.686986,7605 Cameron/Anderson,M,,https://www.capmetro.org/stopdetail/index.php?stop=2436,0,
2439,Cameron,NW,298,0,Rutherford,,2439,001476 Rutherford & Cameron,30.33794,-97.68431,1476 Rutherford/Cameron,M,,https://www.capmetro.org/stopdetail/index.php?stop=2439,0,
2441,Cameron,SE,132,0,Rutherford,,2441,001601 Rutherford & Cameron,30.33645,-97.68178,1601 Rutherford/Cameron,M,,https://www.capmetro.org/stopdetail/index.php?stop=2441,0,
2443,Centre Park,SE,71,0,Centre Creek,,2443,001823 Centre Creek & Centre Park,30.336404,-97.676493,1823 Centre Creek/Centre Park,M,,https://www.capmetro.org/stopdetail/index.php?stop=2443,0,
2451,Cross Park,NW,246,0,Centre Creek,,2451,001706 Centre Creek & Cross Park,30.33623,-97.67771,1706 Centre Creek/Cross Park,M,,https://www.capmetro.org/stopdetail/index.php?stop=2451,0,
2455,Rutherford,SW,209,0,Cameron,,2455,008004 Cameron & Rutherford,30.33555,-97.68456,8004 Cameron/Rutherford,M,,https://www.capmetro.org/stopdetail/index.php?stop=2455,0,
2456,Anderson,SW,212,0,Cameron,,2456,007606 Cameron & Anderson,30.33123,-97.68753,7606 Cameron/Anderson,M,,https://www.capmetro.org/stopdetail/index.php?stop=2456,0,
2457,Mckie,NW,211,0,Cameron,,2457,007400 Cameron & Mckie,30.32921,-97.69045,7400 Cameron/McKie,N,,https://www.capmetro.org/stopdetail/index.php?stop=2457,0,
2459,Grand Canyon,NW,253,0,Camino La Costa,,2459,001206 Camino La Costa & Grand Canyon,30.32428,-97.69614,1206 Camino La Costa/Grand Canyon,M,,https://www.capmetro.org/stopdetail/index.php?stop=2459,0,
2460,Calidad,NW,298,0,Camino La Costa,,2460,001044 Camino La Costa & Calidad,30.32468,-97.699305,1044 Camino La Costa/Calidad,M,,https://www.capmetro.org/stopdetail/index.php?stop=2460,0,
2465,Avenue F,NE,299,0,Koenig,,2465,000200 Koenig & Avenue F,30.32198,-97.718379,200 Koenig/Avenue F,N,,https://www.capmetro.org/stopdetail/index.php?stop=2465,0,
2468,Grover,NE,298,0,Koenig,,2468,001120 Koenig & Grover,30.330054,-97.729724,1120 Koenig/Grover,N,,https://www.capmetro.org/stopdetail/index.php?stop=2468,0,
2469,Woodrow,NE,298,0,Koenig,,2469,001316 Koenig & Woodrow,30.330909,-97.731445,1316 Koenig/Woodrow,N,,https://www.capmetro.org/stopdetail/index.php?stop=2469,0,
2472,Burnet,NE,298,0,Koenig,,2472,002000 Koenig & Burnet,30.334823,-97.739641,Koenig/Burnet NE Corner,N,,https://www.capmetro.org/stopdetail/index.php?stop=2472,0,
2473,Woodview,NE,283,0,Allandale,,2473,002300 Allandale & Woodview,30.33547,-97.74381,Allandale/Woodview,N,,https://www.capmetro.org/stopdetail/index.php?stop=2473,0,
2474,Cary,NE,245,0,Allandale,,2474,002608 Allandale & Cary,30.33552,-97.74692,2608 Allandale/Cary,N,,https://www.capmetro.org/stopdetail/index.php?stop=2474,0,
2475,Bullard,NE,265,0,Northland,,2475,002850 Northland & Bullard,30.33456,-97.75026,Northland/Bullard,N,,https://www.capmetro.org/stopdetail/index.php?stop=2475,0,
2476,Northland,NE,28,0,Balcones,,2476,005700 Balcones & Northland,30.337707,-97.75675,Northland/Balcones,F,,https://www.capmetro.org/stopdetail/index.php?stop=2476,0,
2478,Bluff Springs,SE,111,0,Blue Meadow,,2478,001901 Blue Meadow & Bluff Springs,30.183426,-97.768629,1901 Blue Meadow/Bluff Springs,F,,https://www.capmetro.org/stopdetail/index.php?stop=2478,0,
2482,Bucks Run,SE,68,0,Meadow Lake,,2482,006805 Meadow Lake & Bucks Run,30.179042,-97.753083,6805 Meadow Lake/Bucks Run,M,,https://www.capmetro.org/stopdetail/index.php?stop=2482,0,
2483,William Cannon,SE,24,0,Meadow Lake,,2483,006601 Meadow Lake & William Cannon,30.180708,-97.750278,6601 Meadow Lake/William Cannon,N,,https://www.capmetro.org/stopdetail/index.php?stop=2483,0,
2489,Spoke,NE,279,0,Stassney,,2489,002200 Stassney & Spoke,30.193534,-97.75552,Stassney/Spoke,N,,https://www.capmetro.org/stopdetail/index.php?stop=2489,0,
2490,Ponciana,NE,313,0,Stassney,,2490,002006 Stassney & Ponciana,30.194942,-97.757865,2006 Stassney/Ponciana,N,,https://www.capmetro.org/stopdetail/index.php?stop=2490,0,
2491,IH 35,NE,287,0,Stassney,,2491,001706 Stassney & IH 35,30.197437,-97.761644,1706 Stassney/IH 35,N,,https://www.capmetro.org/stopdetail/index.php?stop=2491,0,
2493,32Nd,SE,4,0,Red River,,2493,003107 Red River & 32Nd,30.290665,-97.727112,3107 Red River/32nd,N,,https://www.capmetro.org/stopdetail/index.php?stop=2493,0,
2497,Ponciana,SW,136,0,Stassney,,2497,002005 Stassney & Ponciana,30.195032,-97.758297,2005 Stassney/Ponciana,N,,https://www.capmetro.org/stopdetail/index.php?stop=2497,0,
2499,Palo Blanco,SW,85,0,Stassney,,2499,002433 Stassney & Palo Blanco,30.193568,-97.749836,2433 Stassney/Palo Blanco,N,,https://www.capmetro.org/stopdetail/index.php?stop=2499,0,
2504,William Cannon,SW,204,0,Meadow Lake,,2504,006608 Meadow Lake & William Cannon,30.180618,-97.750504,6608 Meadow Lake/William Cannon,F,,https://www.capmetro.org/stopdetail/index.php?stop=2504,0,
2505,Bucks Run,NE,248,0,Meadow Lake,,2505,006806 Meadow Lake & Bucks Run,30.179147,-97.753231,6806 Meadow Lake/Bucks Run,N,,https://www.capmetro.org/stopdetail/index.php?stop=2505,0,
2507,Deep Circle,NW,294,0,Blue Meadow,,2507,004412 Blue Meadow & Deep Circle,30.179722,-97.758433,4412 Blue Meadow/Deep Circle,M,,https://www.capmetro.org/stopdetail/index.php?stop=2507,0,
2508,Bitteroot,NW,285,0,Blue Meadow,,2508,002418 Blue Meadow & Bitteroot,30.1804,-97.761152,2418 Blue Meadow/Bitteroot,M,,https://www.capmetro.org/stopdetail/index.php?stop=2508,0,
2511,Bluff Springs,NE,291,0,Blue Meadow,,2511,001900 Blue Meadow & Bluff Springs,30.183658,-97.768765,1900 Blue Meadow/Bluff Springs,N,,https://www.capmetro.org/stopdetail/index.php?stop=2511,0,
2518,San Jacinto,NW,288,0,15Th,,2518,000300 15Th & San Jacinto,30.276325,-97.736917,300 15th/San Jacinto,N,,https://www.capmetro.org/stopdetail/index.php?stop=2518,0,
2522,San Jacinto,NW,999,0,Martin Luther King,,2522,000311 Martin Luther King & San Jacinto,30.280007,-97.736338,311 Martin Luther King/San Jacinto,M,,https://www.capmetro.org/stopdetail/index.php?stop=2522,0,
2530,Parkfield,NW,298,0,Rundberg,,2530,001300 Rundberg & Parkfield,30.36768,-97.70662,Rundberg/Parkfield,F,,https://www.capmetro.org/stopdetail/index.php?stop=2530,0,
2534,Quail Hutch,SE,71,0,Quail Valley,,2534,010200 Quail Valley & Quail Hutch,30.37788,-97.70795,Quail Valley/Quail Hutch,F,,https://www.capmetro.org/stopdetail/index.php?stop=2534,0,
2535,Quail Valley,NE,330,0,Mearns Meadow,,2535,001612 Mearns Meadow & Quail Valley,30.37889,-97.70653,1612 Mearns Meadow/Quail Valley,F,,https://www.capmetro.org/stopdetail/index.php?stop=2535,0,
2536,Robinwood,NE,314,0,Mearns Meadow,,2536,001720 Mearns Meadow & Robinwood,30.38059,-97.70824,1720 Mearns Meadow/Robinwood,N,,https://www.capmetro.org/stopdetail/index.php?stop=2536,0,
2537,Little Pebble,NW,303,0,Mearns Meadow,,2537,001906 Mearns Meadow & Little Pebble,30.38301,-97.71094,1906 Mearns Meadow/Little Pebble,M,,https://www.capmetro.org/stopdetail/index.php?stop=2537,0,
2539,Denton,NE,30,0,Metric,,2539,010623 Metric & Denton,30.385965,-97.711828,10623 Metric/Denton,M,,https://www.capmetro.org/stopdetail/index.php?stop=2539,0,
2540,Kramer,NE,20,0,Metric,,2540,011001 Metric & Kramer,30.389322,-97.709956,11001 Metric/Kramer,M,,https://www.capmetro.org/stopdetail/index.php?stop=2540,0,
2541,Braker,NE,29,0,Metric,,2541,011301 Metric & Braker,30.392761,-97.707868,11301 Metric/Braker,F,,https://www.capmetro.org/stopdetail/index.php?stop=2541,0,
2544,Cedar Bend,SE,15,0,Metric,,2544,012195 Metric & Cedar Bend,30.408111,-97.696895,12195 Metric/Cedar Bend,N,,https://www.capmetro.org/stopdetail/index.php?stop=2544,0,
2545,Metric,NE,327,0,Lamplight Village,,2545,012301 Lamplight Village & Metric,30.411106,-97.695672,12301 Lamplight Village/Metric,F,,https://www.capmetro.org/stopdetail/index.php?stop=2545,0,
2564,Alderbrook,NW,209,0,Lamplight Village,,2564,012460 Lamplight Village & Alderbrook,30.415114,-97.6965,12460 Lamplight Village/Alderbrook,N,,https://www.capmetro.org/stopdetail/index.php?stop=2564,0,
2566,Metric,NW,147,0,Lamplight Village,,2566,012300 Lamplight Village & Metric,30.41085,-97.695734,Lamplight Village/Metric NW Corner,N,,https://www.capmetro.org/stopdetail/index.php?stop=2566,0,
2567,Cedar Bend,SW,193,0,Metric,,2567,012166 Metric & Cedar Bend,30.407779,-97.697279,12166 Metric/Cedar Bend,F,,https://www.capmetro.org/stopdetail/index.php?stop=2567,0,
2568,Stonehollow,NW,209,0,Metric,,2568,011510 Metric & Stonehollow,30.39488,-97.706822,11510 Metric/Stonehollow,N,,https://www.capmetro.org/stopdetail/index.php?stop=2568,0,
2569,Braker,SW,209,0,Metric,,2569,011216 Metric & Braker,30.391795,-97.708785,11212 Metric/Braker,F,,https://www.capmetro.org/stopdetail/index.php?stop=2569,0,
2572,Metric,SE,119,0,Boyer,,2572,010505 Boyer & Metric,30.3836,-97.71304,Metric/Boyer,F,,https://www.capmetro.org/stopdetail/index.php?stop=2572,0,
2573,Little Pebble,SW,123,0,Mearns Meadow,,2573,001907 Mearns Meadow & Little Pebble,30.38291,-97.7111,1907 Mearns Meadow/Little Pebble,N,,https://www.capmetro.org/stopdetail/index.php?stop=2573,0,
2575,Quail Valley,NW,150,0,Mearns Meadow,,2575,001611 Mearns Meadow & Quail Valley,30.37867,-97.70659,1611 Mearns Meadow/Quail Valley,N,,https://www.capmetro.org/stopdetail/index.php?stop=2575,0,
2578,Mountain Quail,SW,119,0,Rutland,,2578,001601 Rutland & Mountain Quail,30.371209,-97.709678,1601 Rutland/Mountain Quail,N,,https://www.capmetro.org/stopdetail/index.php?stop=2578,0,
2581,Quail Wood,SE,117,0,Rundberg,,2581,001129 Rundberg & Quail Wood,30.366365,-97.70407,1129 Rundberg/Quail Wood,F,,https://www.capmetro.org/stopdetail/index.php?stop=2581,0,
2582,Collinfield,SW,119,0,Rundberg,,2582,001100 Rundberg & Collinfield,30.36529,-97.701797,Rundberg/Collinfield,N,,https://www.capmetro.org/stopdetail/index.php?stop=2582,0,
2583,Quail Field,SE,117,0,Rundberg,,2583,000831 Rundberg & Quail Field,30.3637,-97.69848,831 Rundberg/Lamar (Near Side),M,,https://www.capmetro.org/stopdetail/index.php?stop=2583,0,
2585,Slayton,SW,132,0,Rundberg,,2585,000600 Rundberg & Slayton,30.361569,-97.694541,Rundberg/Slayton,N,,https://www.capmetro.org/stopdetail/index.php?stop=2585,0,
2595,SH 71,SW,180,0,Silvermine,,2595,006600 Silvermine & SH 71,30.246587,-97.888607,6600 Silvermine/SH 71,F,,https://www.capmetro.org/stopdetail/index.php?stop=2595,0,
2597,US 290,NW,310,0,SH 71,,2597,007101 SH 71 & US 290,30.234966,-97.87694,Oak Hill Plaza,M,,https://www.capmetro.org/stopdetail/index.php?stop=2597,0,
2605,6Th,SE,17,0,Lavaca,,2605,000517 Lavaca & 6Th,30.268613,-97.745114,517 Lavaca/6th,N,,https://www.capmetro.org/stopdetail/index.php?stop=2605,0,
2606,8Th,SE,18,0,Lavaca,,2606,000717 Lavaca & 8Th,30.27042,-97.74444,Austin History Center Station (NB),N,,https://www.capmetro.org/stopdetail/index.php?stop=2606,0,
2611,8Th,NW,198,0,Guadalupe,,2611,000800 Guadalupe & 8Th,30.271057,-97.745655,Austin History Center Station (SB),N,,https://www.capmetro.org/stopdetail/index.php?stop=2611,0,
2612,5Th,SW,111,0,Guadalupe,,2612,000500 Guadalupe & 5Th,30.268253,-97.74669,500 Guadalupe/5th,N,,https://www.capmetro.org/stopdetail/index.php?stop=2612,0,
2613,4Th,NW,197,0,Guadalupe,,2613,000400 Guadalupe & 4Th,30.267331,-97.747037,Guadalupe/4th,N,,https://www.capmetro.org/stopdetail/index.php?stop=2613,0,
2617,Parkwood,NE,269,0,US 290,,2617,006132 US 290 & Parkwood,30.235662,-97.855267,6132 US 290/Parkwood,N,,https://www.capmetro.org/stopdetail/index.php?stop=2617,0,
