route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
52,1,267767,A - DOWNTOWN,,1,28544,16828,1,1
52,1,267727,B - DOWNTOWN,,1,28546,16827,1,1
52,1,267766,A - DOWNTOWN,,1,28348,16828,1,1
52,1,267726,B - DOWNTOWN,,1,28547,16827,1,1
52,1,267765,A - DOWNTOWN,,1,28543,16828,1,1
52,1,267725,B - DOWNTOWN,,1,28551,16827,1,1
52,1,267764,A - DOWNTOWN,,1,28541,16828,1,1
52,1,267724,B - DOWNTOWN,,1,28548,16827,1,1
52,1,267763,A - DOWNTOWN,,1,28542,16828,1,1
52,1,267723,B - DOWNTOWN,,1,28549,16827,1,1
52,1,267762,A - DOWNTOWN,,1,28544,16828,1,1
52,1,267722,B - DOWNTOWN,,1,28550,16827,1,1
52,1,267761,A - DOWNTOWN,,1,28348,16828,1,1
52,1,267721,B - DOWNTOWN,,1,28547,16827,1,1
52,1,267760,A - DOWNTOWN,,1,28541,16828,1,1
52,1,267720,B - DOWNTOWN,,1,28551,16827,1,1
52,1,267759,A - DOWNTOWN,,1,28542,16828,1,1
52,1,267719,B - DOWNTOWN,,1,28549,16827,1,1
52,1,267758,A - DOWNTOWN,,1,28544,16828,1,1
52,1,267718,B - DOWNTOWN,,1,28550,16827,1,1
52,1,267757,A - DOWNTOWN,,1,28348,16828,1,1
52,1,267717,B - DOWNTOWN,,1,28547,16827,1,1
52,1,267756,A - DOWNTOWN,,1,28541,16828,1,1
52,1,267716,B - DOWNTOWN,,1,28551,16827,1,1
52,1,267755,A - DOWNTOWN,,1,28542,16828,1,1
52,1,267715,B - DOWNTOWN,,1,28549,16827,1,1
52,1,267754,A - DOWNTOWN,,1,28544,16828,1,1
52,1,267714,B - DOWNTOWN,,1,28550,16827,1,1
52,1,267753,A - DOWNTOWN,,1,28348,16828,1,1
52,1,267713,B - DOWNTOWN,,1,28547,16827,1,1
52,1,267752,A - DOWNTOWN,,1,28541,16828,1,1
52,1,267712,B - DOWNTOWN,,1,28551,16827,1,1
52,1,267751,A - DOWNTOWN,,1,28542,16828,1,1
52,1,267711,B - DOWNTOWN,,1,28549,16827,1,1
52,1,267750,A - DOWNTOWN,,1,28544,16828,1,1
52,1,267710,B - DOWNTOWN,,1,28550,16827,1,1
52,1,267749,A - DOWNTOWN,,1,28348,16828,1,1
52,1,267709,B - DOWNTOWN,,1,28552,16827,1,1
52,1,267748,A - DOWNTOWN,,1,28545,16828,1,1
52,1,267708,B - DOWNTOWN,,1,28547,16827,1,1
52,1,267747,A - DOWNTOWN,,1,28541,16828,1,1
52,1,267707,B - DOWNTOWN,,1,28553,16827,1,1
52,1,267746,A - DOWNTOWN,,1,28542,16828,1,1
52,1,267706,B - DOWNTOWN,,1,28551,16827,1,1
52,1,267745,A - DOWNTOWN,,1,28540,16828,1,1
52,1,267705,B - DOWNTOWN,,1,28549,16827,1,1
52,1,267744,A - DOWNTOWN,,1,28544,16828,1,1
52,1,267704,B - DOWNTOWN,,1,28550,16827,1,1
52,1,267743,A - DOWNTOWN,,1,28348,16828,1,1
52,1,267703,B - DOWNTOWN,,1,28552,16827,1,1
52,1,267742,A - DOWNTOWN,,1,28545,16828,1,1
52,1,267702,B - DOWNTOWN,,1,28547,16827,1,1
52,1,267741,A - DOWNTOWN,,1,28541,16828,1,1
52,1,267701,B - DOWNTOWN,,1,28553,16827,1,1
52,1,267740,A - DOWNTOWN,,1,28540,16828,1,1
52,1,267700,B - DOWNTOWN,,1,28551,16827,1,1
52,1,267739,A - DOWNTOWN,,1,28348,16828,1,1
52,1,267699,B - DOWNTOWN,,1,28550,16827,1,1
52,1,267738,A - DOWNTOWN,,1,28545,16828,1,1
52,1,267698,B - DOWNTOWN,,1,28547,16827,1,1
52,1,267737,A - DOWNTOWN,,1,28540,16828,1,1
52,1,267697,B - DOWNTOWN,,1,28551,16827,1,1
52,1,267736,A - DOWNTOWN,,1,28348,16828,1,1
52,1,267696,B - DOWNTOWN,,1,28550,16827,1,1
52,1,267735,A - DOWNTOWN,,1,28545,16828,1,1
52,1,267695,B - DOWNTOWN,,1,28547,16827,1,1
52,1,267734,A - DOWNTOWN,,1,28540,16828,1,1
52,1,267694,B - DOWNTOWN,,1,28551,16827,1,1
52,1,267733,A - DOWNTOWN,,1,28348,16828,1,1
52,1,270024,B - DOWNTOWN,,1,28547,16827,1,1
52,1,267774,A - DOWNTOWN,,1,28540,16828,1,1
55,1,267970,HICKORY HOLLOW,,0,28573,16830,1,1
55,1,267971,HICKORY HOLLOW,,0,28569,16830,1,1
55,1,267972,HICKORY HOLLOW,,0,28566,16830,1,1
55,1,267973,HICKORY HOLLOW,,0,28578,16830,1,1
55,1,267991,HICKORY HOLLOW,,0,28577,16830,1,1
55,1,267992,HICKORY HOLLOW,,0,28576,16830,1,1
55,1,267993,HICKORY HOLLOW,,0,28575,16830,1,1
55,1,267994,HICKORY HOLLOW,,0,28574,16830,1,1
55,1,267995,HICKORY HOLLOW,,0,28573,16830,1,1
55,1,267996,HICKORY HOLLOW,,0,28572,16830,1,1
55,901,268062,ARTS MAGNET SCHOOL,,0,28567,16831,1,1
55,1,267997,HICKORY HOLLOW,,0,28571,16830,1,1
55,1,267998,HICKORY HOLLOW,,0,28569,16830,1,1
55,1,267999,HICKORY HOLLOW,,0,28568,16830,1,1
55,1,268000,HICKORY HOLLOW,,0,28566,16830,1,1
55,1,268001,HICKORY HOLLOW,,0,28579,16830,1,1
55,1,268002,HICKORY HOLLOW,,0,28578,16830,1,1
55,1,268003,HICKORY HOLLOW,,0,28577,16830,1,1
55,1,268004,HICKORY HOLLOW,,0,28576,16830,1,1
55,1,268005,HICKORY HOLLOW,,0,28575,16830,1,1
55,1,268006,HICKORY HOLLOW,,0,28574,16830,1,1
55,1,268007,HICKORY HOLLOW,,0,28573,16830,1,1
55,1,268008,HICKORY HOLLOW,,0,28572,16830,1,1
55,1,268009,HICKORY HOLLOW,,0,28571,16830,1,1
55,1,268010,HICKORY HOLLOW,,0,28569,16830,1,1
55,1,268011,HICKORY HOLLOW,,0,28568,16830,1,1
55,1,268012,HICKORY HOLLOW,,0,28566,16830,1,1
55,1,268013,HICKORY HOLLOW,,0,28579,16830,1,1
55,1,268014,HICKORY HOLLOW,,0,28578,16830,1,1
55,1,268015,HICKORY HOLLOW,,0,28577,16830,1,1
55,1,268016,HICKORY HOLLOW,,0,28576,16830,1,1
55,1,268017,HICKORY HOLLOW,,0,28575,16830,1,1
55,1,268018,HICKORY HOLLOW,,0,28574,16830,1,1
55,1,268019,HICKORY HOLLOW,,0,28573,16830,1,1
55,1,268020,HICKORY HOLLOW,,0,28572,16830,1,1
55,1,268021,HICKORY HOLLOW,,0,28571,16830,1,1
55,1,268022,HICKORY HOLLOW,,0,28569,16830,1,1
55,1,268023,HICKORY HOLLOW,,0,28568,16830,1,1
55,1,268024,HICKORY HOLLOW,,0,28566,16830,1,1
55,1,268025,HICKORY HOLLOW,,0,28579,16830,1,1
55,1,268026,HICKORY HOLLOW,,0,28578,16830,1,1
55,1,268027,HICKORY HOLLOW,,0,28577,16830,1,1
55,1,268028,HICKORY HOLLOW,,0,28576,16830,1,1
55,1,268029,HICKORY HOLLOW,,0,28575,16830,1,1
55,1,268030,HICKORY HOLLOW,,0,28574,16830,1,1
55,1,268031,HICKORY HOLLOW,,0,28573,16830,1,1
55,1,268032,HICKORY HOLLOW,,0,28572,16830,1,1
55,1,268033,HICKORY HOLLOW,,0,28571,16830,1,1
55,1,268034,HICKORY HOLLOW,,0,28569,16830,1,1
55,1,268035,HICKORY HOLLOW,,0,28568,16830,1,1
55,1,268036,HICKORY HOLLOW,,0,28566,16830,1,1
55,1,268037,HICKORY HOLLOW,,0,28579,16830,1,1
55,1,268038,HICKORY HOLLOW,,0,28578,16830,1,1
55,1,268039,HICKORY HOLLOW,,0,28577,16830,1,1
55,1,268040,HICKORY HOLLOW,,0,28576,16830,1,1
55,1,268041,HICKORY HOLLOW,,0,28575,16830,1,1
55,1,268042,HICKORY HOLLOW,,0,28574,16830,1,1
55,1,268043,HICKORY HOLLOW,,0,28573,16830,1,1
55,1,268044,HICKORY HOLLOW,,0,28572,16830,1,1
55,1,268045,HICKORY HOLLOW,,0,28571,16830,1,1
55,1,268046,HICKORY HOLLOW,,0,28570,16830,1,1
55,1,268047,HICKORY HOLLOW,,0,28569,16830,1,1
55,1,268048,HICKORY HOLLOW,,0,28568,16830,1,1
55,1,268049,HICKORY HOLLOW,,0,28566,16830,1,1
55,1,268050,HICKORY HOLLOW,,0,28579,16830,1,1
55,1,268051,HICKORY HOLLOW,,0,28578,16830,1,1
55,1,268052,HICKORY HOLLOW,,0,28577,16830,1,1
55,1,268053,HICKORY HOLLOW,,0,28576,16830,1,1
55,1,268054,HICKORY HOLLOW,,0,28575,16830,1,1
55,1,268055,HICKORY HOLLOW,,0,28574,16830,1,1
55,1,268056,HICKORY HOLLOW,,0,28573,16830,1,1
55,1,268057,HICKORY HOLLOW,,0,28572,16830,1,1
55,1,268058,HICKORY HOLLOW,,0,28571,16830,1,1
55,1,268059,HICKORY HOLLOW,,0,28570,16830,1,1
55,1,268060,HICKORY HOLLOW,,0,28569,16830,1,1
55,1,268061,HICKORY HOLLOW,,0,28568,16830,1,1
55,1,267974,HICKORY HOLLOW,,0,28566,16830,1,1
55,1,267981,HICKORY HOLLOW,,0,28579,16830,1,1
55,1,267982,HICKORY HOLLOW,,0,28577,16830,1,1
55,1,267983,HICKORY HOLLOW,,0,28576,16830,1,1
55,1,267975,HICKORY HOLLOW,,0,28574,16830,1,1
55,1,267976,HICKORY HOLLOW,,0,28571,16830,1,1
55,1,267977,HICKORY HOLLOW,,0,28569,16830,1,1
55,1,267978,HICKORY HOLLOW,,0,28566,16830,1,1
55,1,267979,HICKORY HOLLOW,,0,28577,16830,1,1
55,1,267980,HICKORY HOLLOW,,0,28576,16830,1,1
55,1,267984,HICKORY HOLLOW,,0,28574,16830,1,1
55,1,267985,HICKORY HOLLOW,,0,28571,16830,1,1
55,1,267986,HICKORY HOLLOW,,0,28569,16830,1,1
55,1,267987,HICKORY HOLLOW,,0,28566,16830,1,1
55,1,267988,HICKORY HOLLOW,,0,28577,16830,1,1
55,1,267989,HICKORY HOLLOW,,0,28576,16830,1,1
55,1,267990,HICKORY HOLLOW,,0,28574,16830,1,1
55,1,270032,HICKORY HOLLOW,,0,28569,16830,1,1
55,1,268063,HICKORY HOLLOW,,0,28566,16830,1,1
55,1,268064,DOWNTOWN,,1,28573,16833,1,1
55,1,268065,DOWNTOWN,,1,28569,16833,1,1
55,1,268066,DOWNTOWN,,1,28566,16833,1,1
55,1,268067,DOWNTOWN,,1,28578,16833,1,1
55,1,268086,DOWNTOWN,,1,28577,16833,1,1
55,1,268087,DOWNTOWN,,1,28576,16833,1,1
55,1,268088,DOWNTOWN,,1,28575,16833,1,1
55,1,268089,DOWNTOWN,,1,28574,16833,1,1
55,1,280960,DOWNTOWN,,1,30038,17102,1,1
55,1,268090,DOWNTOWN,,1,28573,16833,1,1
55,901,280961,DOWNTOWN,,1,28567,17102,1,1
55,1,268091,DOWNTOWN,,1,28572,16833,1,1
55,1,280962,DOWNTOWN,,1,30039,17102,1,1
55,1,268092,DOWNTOWN,,1,28571,16833,1,1
55,1,268093,DOWNTOWN,,1,28569,16833,1,1
55,1,268094,DOWNTOWN,,1,28568,16833,1,1
55,1,268095,DOWNTOWN,,1,28566,16833,1,1
55,1,280963,DOWNTOWN,,1,30038,17102,1,1
55,1,268096,DOWNTOWN,,1,28579,16833,1,1
55,1,268097,DOWNTOWN,,1,28578,16833,1,1
55,1,268098,DOWNTOWN,,1,28577,16833,1,1
55,1,268099,DOWNTOWN,,1,28576,16833,1,1
55,1,268100,DOWNTOWN,,1,28575,16833,1,1
55,1,268101,DOWNTOWN,,1,28574,16833,1,1
55,1,268102,DOWNTOWN,,1,28573,16833,1,1
55,1,268103,DOWNTOWN,,1,28572,16833,1,1
55,1,268104,DOWNTOWN,,1,28571,16833,1,1
55,1,268105,DOWNTOWN,,1,28569,16833,1,1
55,1,268106,DOWNTOWN,,1,28568,16833,1,1
55,1,268107,DOWNTOWN,,1,28566,16833,1,1
55,1,268108,DOWNTOWN,,1,28579,16833,1,1
55,1,268109,DOWNTOWN,,1,28578,16833,1,1
55,1,268110,DOWNTOWN,,1,28577,16833,1,1
55,1,268111,DOWNTOWN,,1,28576,16833,1,1
55,1,268112,DOWNTOWN,,1,28575,16833,1,1
55,1,268113,DOWNTOWN,,1,28574,16833,1,1
55,1,268114,DOWNTOWN,,1,28573,16833,1,1
55,1,268115,DOWNTOWN,,1,28572,16833,1,1
55,1,268116,DOWNTOWN,,1,28571,16833,1,1
55,1,268117,DOWNTOWN,,1,28569,16833,1,1
55,1,268118,DOWNTOWN,,1,28568,16833,1,1
55,1,268119,DOWNTOWN,,1,28566,16833,1,1
55,1,268120,DOWNTOWN,,1,28579,16833,1,1
55,101,268157,DOWNTOWN,,1,28581,16832,1,1
55,1,268121,DOWNTOWN,,1,28578,16833,1,1
55,1,268122,DOWNTOWN,,1,28577,16833,1,1
55,1,268123,DOWNTOWN,,1,28576,16833,1,1
55,1,268124,DOWNTOWN,,1,28575,16833,1,1
55,1,268125,DOWNTOWN,,1,28574,16833,1,1
55,1,268126,DOWNTOWN,,1,28573,16833,1,1
55,1,268127,DOWNTOWN,,1,28572,16833,1,1
55,1,268128,DOWNTOWN,,1,28571,16833,1,1
55,1,268129,DOWNTOWN,,1,28569,16833,1,1
55,1,268130,DOWNTOWN,,1,28568,16833,1,1
55,1,268131,DOWNTOWN,,1,28566,16833,1,1
55,1,268132,DOWNTOWN,,1,28579,16833,1,1
55,1,268133,DOWNTOWN,,1,28578,16833,1,1
55,1,268134,DOWNTOWN,,1,28577,16833,1,1
55,1,268135,DOWNTOWN,,1,28576,16833,1,1
55,1,268136,DOWNTOWN,,1,28575,16833,1,1
55,1,268137,DOWNTOWN,,1,28574,16833,1,1
55,1,268138,DOWNTOWN,,1,28573,16833,1,1
55,1,268139,DOWNTOWN,,1,28572,16833,1,1
55,1,268140,DOWNTOWN,,1,28571,16833,1,1
55,1,268141,DOWNTOWN,,1,28570,16833,1,1
55,1,268142,DOWNTOWN,,1,28569,16833,1,1
55,1,268143,DOWNTOWN,,1,28568,16833,1,1
55,1,268144,DOWNTOWN,,1,28566,16833,1,1
55,301,268079,DOWNTOWN,,1,28582,16929,1,1
55,301,268159,DOWNTOWN,,1,28580,16834,1,1
55,1,268145,DOWNTOWN,,1,28579,16833,1,1
55,1,268146,DOWNTOWN,,1,28578,16833,1,1
55,1,268147,DOWNTOWN,,1,28577,16833,1,1
55,1,268148,DOWNTOWN,,1,28576,16833,1,1
55,1,268149,DOWNTOWN,,1,28575,16833,1,1
55,1,268150,DOWNTOWN,,1,28574,16833,1,1
55,1,268151,DOWNTOWN,,1,28573,16833,1,1
55,1,268152,DOWNTOWN,,1,28572,16833,1,1
55,1,268153,DOWNTOWN,,1,28571,16833,1,1
55,1,268154,DOWNTOWN,,1,28570,16833,1,1
55,1,268155,DOWNTOWN,,1,28569,16833,1,1
55,1,268156,DOWNTOWN,,1,28568,16833,1,1
55,1,268068,DOWNTOWN,,1,28566,16833,1,1
55,1,268069,DOWNTOWN,,1,28579,16833,1,1
55,1,268070,DOWNTOWN,,1,28577,16833,1,1
55,1,268071,DOWNTOWN,,1,28576,16833,1,1
55,1,268072,DOWNTOWN,,1,28574,16833,1,1
55,1,268073,DOWNTOWN,,1,28571,16833,1,1
55,1,268074,DOWNTOWN,,1,28569,16833,1,1
55,1,268075,DOWNTOWN,,1,28566,16833,1,1
55,1,268076,DOWNTOWN,,1,28577,16833,1,1
55,1,268077,DOWNTOWN,,1,28576,16833,1,1
55,1,268078,DOWNTOWN,,1,28574,16833,1,1
55,1,268080,DOWNTOWN,,1,28571,16833,1,1
55,1,268081,DOWNTOWN,,1,28569,16833,1,1
55,1,268082,DOWNTOWN,,1,28566,16833,1,1
55,1,268083,DOWNTOWN,,1,28577,16833,1,1
55,1,268084,DOWNTOWN,,1,28576,16833,1,1
55,1,268085,DOWNTOWN,,1,28574,16833,1,1
55,1,270033,DOWNTOWN,,1,28569,16833,1,1
55,1,268158,DOWNTOWN,,1,28566,16833,1,1
56,1,268354,RIVERGATE,,0,28607,16836,1,1
56,1,268355,RIVERGATE,,0,28606,16836,1,1
56,1,268356,RIVERGATE,,0,28605,16836,1,1
56,1,268357,RIVERGATE,,0,28604,16836,1,1
56,1,268358,RIVERGATE,,0,28597,16836,1,1
56,1,268359,RIVERGATE,,0,28600,16836,1,1
56,1,268360,RIVERGATE,,0,28602,16836,1,1
56,1,268361,RIVERGATE,,0,28607,16836,1,1
56,1,268362,RIVERGATE,,0,28599,16836,1,1
56,1,268363,RIVERGATE,,0,28595,16836,1,1
56,901,268446,TO MEIGS MAGNET,,0,28916,16835,1,1
56,1,268364,RIVERGATE,,0,28606,16836,1,1
56,1,268365,RIVERGATE,,0,28601,16836,1,1
56,1,268366,RIVERGATE,,0,28605,16836,1,1
56,1,268367,RIVERGATE,,0,28598,16836,1,1
56,1,268368,RIVERGATE,,0,28604,16836,1,1
56,1,268369,RIVERGATE,,0,28597,16836,1,1
56,1,268370,RIVERGATE,,0,28600,16836,1,1
56,1,268371,RIVERGATE,,0,28602,16836,1,1
56,1,268372,RIVERGATE,,0,28607,16836,1,1
56,1,268373,RIVERGATE,,0,28599,16836,1,1
56,1,268374,RIVERGATE,,0,28595,16836,1,1
56,1,268375,RIVERGATE,,0,28606,16836,1,1
56,1,268376,RIVERGATE,,0,28601,16836,1,1
56,1,268377,RIVERGATE,,0,28605,16836,1,1
56,1,268378,RIVERGATE,,0,28598,16836,1,1
56,1,268379,RIVERGATE,,0,28604,16836,1,1
56,1,268380,RIVERGATE,,0,28597,16836,1,1
56,1,268381,RIVERGATE,,0,28600,16836,1,1
56,1,268382,RIVERGATE,,0,28602,16836,1,1
56,1,268383,RIVERGATE,,0,28607,16836,1,1
56,1,268384,RIVERGATE,,0,28599,16836,1,1
56,1,268385,RIVERGATE,,0,28595,16836,1,1
56,1,268386,RIVERGATE,,0,28606,16836,1,1
56,1,268387,RIVERGATE,,0,28601,16836,1,1
56,1,268388,RIVERGATE,,0,28605,16836,1,1
56,1,268389,RIVERGATE,,0,28598,16836,1,1
56,1,268390,RIVERGATE,,0,28604,16836,1,1
56,1,268391,RIVERGATE,,0,28913,16836,1,1
56,1,268392,RIVERGATE,,0,28597,16836,1,1
56,1,268393,RIVERGATE,,0,28600,16836,1,1
56,1,268394,RIVERGATE,,0,28602,16836,1,1
56,1,268395,RIVERGATE,,0,28607,16836,1,1
56,1,268396,RIVERGATE,,0,28599,16836,1,1
56,1,268397,RIVERGATE,,0,28595,16836,1,1
56,1,268398,RIVERGATE,,0,28606,16836,1,1
56,1,268399,RIVERGATE,,0,28601,16836,1,1
56,1,268400,RIVERGATE,,0,28605,16836,1,1
56,1,268401,RIVERGATE,,0,28598,16836,1,1
56,1,268402,RIVERGATE,,0,28604,16836,1,1
56,1,268403,RIVERGATE,,0,28913,16836,1,1
56,1,268404,RIVERGATE,,0,28597,16836,1,1
56,1,268405,RIVERGATE,,0,28600,16836,1,1
56,1,268406,RIVERGATE,,0,28602,16836,1,1
56,1,268407,RIVERGATE,,0,28607,16836,1,1
56,1,268408,RIVERGATE,,0,28599,16836,1,1
56,1,268409,RIVERGATE,,0,28595,16836,1,1
56,1,268410,RIVERGATE,,0,28606,16836,1,1
56,1,268411,RIVERGATE,,0,28601,16836,1,1
56,1,268412,RIVERGATE,,0,28605,16836,1,1
56,1,268413,RIVERGATE,,0,28598,16836,1,1
56,1,268414,RIVERGATE,,0,28604,16836,1,1
56,1,268415,RIVERGATE,,0,28913,16836,1,1
56,1,268416,RIVERGATE,,0,28597,16836,1,1
56,1,268417,RIVERGATE,,0,28600,16836,1,1
56,1,268418,RIVERGATE,,0,28602,16836,1,1
56,1,268419,RIVERGATE,,0,28607,16836,1,1
56,1,268420,RIVERGATE,,0,28599,16836,1,1
56,1,268421,RIVERGATE,,0,28595,16836,1,1
56,1,268422,RIVERGATE,,0,28606,16836,1,1
56,1,268423,RIVERGATE,,0,28601,16836,1,1
56,1,268424,RIVERGATE,,0,28605,16836,1,1
56,1,268425,RIVERGATE,,0,28598,16836,1,1
56,1,268426,RIVERGATE,,0,28604,16836,1,1
56,1,268427,RIVERGATE,,0,28913,16836,1,1
56,1,268428,RIVERGATE,,0,28597,16836,1,1
56,1,268429,RIVERGATE,,0,28600,16836,1,1
56,1,268430,RIVERGATE,,0,28602,16836,1,1
56,1,268431,RIVERGATE,,0,28599,16836,1,1
56,1,268432,RIVERGATE,,0,28595,16836,1,1
56,1,268433,RIVERGATE,,0,28601,16836,1,1
56,1,268434,RIVERGATE,,0,28598,16836,1,1
56,1,268435,RIVERGATE,,0,28597,16836,1,1
56,1,268436,RIVERGATE,,0,28600,16836,1,1
56,1,268437,RIVERGATE,,0,28599,16836,1,1
56,1,268438,RIVERGATE,,0,28595,16836,1,1
56,1,268439,RIVERGATE,,0,28598,16836,1,1
56,1,268440,RIVERGATE,,0,28597,16836,1,1
56,1,268441,RIVERGATE,,0,28600,16836,1,1
56,1,268442,RIVERGATE,,0,28599,16836,1,1
56,1,268443,RIVERGATE,,0,28595,16836,1,1
56,1,268444,RIVERGATE,,0,28598,16836,1,1
56,1,268445,RIVERGATE,,0,28597,16836,1,1
56,1,270309,RIVERGATE,,0,28599,16836,1,1
56,1,268447,RIVERGATE,,0,28595,16836,1,1
56,1,268448,DOWNTOWN,,1,28607,16839,1,1
56,1,268449,DOWNTOWN,,1,28606,16839,1,1
56,1,268450,DOWNTOWN,,1,28605,16839,1,1
56,1,268451,DOWNTOWN,,1,28604,16839,1,1
56,1,268452,DOWNTOWN,,1,28597,16839,1,1
56,1,268453,DOWNTOWN,,1,28600,16839,1,1
56,1,268454,DOWNTOWN,,1,28602,16839,1,1
56,1,268455,DOWNTOWN,,1,28607,16839,1,1
56,1,268456,DOWNTOWN,,1,28599,16839,1,1
56,1,268457,DOWNTOWN,,1,28595,16839,1,1
56,1,268458,DOWNTOWN,,1,28606,16839,1,1
56,1,268459,DOWNTOWN,,1,28601,16839,1,1
56,1,268460,DOWNTOWN,,1,28605,16839,1,1
56,1,268461,DOWNTOWN,,1,28598,16839,1,1
56,1,268462,DOWNTOWN,,1,28604,16839,1,1
56,1,268463,DOWNTOWN,,1,28597,16839,1,1
56,1,268464,DOWNTOWN,,1,28600,16839,1,1
56,1,268465,DOWNTOWN,,1,28602,16839,1,1
56,1,268466,DOWNTOWN,,1,28607,16839,1,1
56,1,268467,DOWNTOWN,,1,28599,16839,1,1
56,1,268468,DOWNTOWN,,1,28595,16839,1,1
56,1,268469,DOWNTOWN,,1,28606,16839,1,1
56,1,268470,DOWNTOWN,,1,28601,16839,1,1
56,1,268471,DOWNTOWN,,1,28605,16839,1,1
56,1,268472,DOWNTOWN,,1,28598,16839,1,1
56,1,268473,DOWNTOWN,,1,28604,16839,1,1
56,1,268474,DOWNTOWN,,1,28597,16839,1,1
56,1,268475,DOWNTOWN,,1,28600,16839,1,1
56,1,268476,DOWNTOWN,,1,28602,16839,1,1
56,1,268477,DOWNTOWN,,1,28607,16839,1,1
56,1,268478,DOWNTOWN,,1,28599,16839,1,1
56,1,268479,DOWNTOWN,,1,28595,16839,1,1
56,1,268480,DOWNTOWN,,1,28606,16839,1,1
56,1,268481,DOWNTOWN,,1,28601,16839,1,1
56,1,268482,DOWNTOWN,,1,28605,16839,1,1
56,1,268483,DOWNTOWN,,1,28598,16839,1,1
56,1,268484,DOWNTOWN,,1,28604,16839,1,1
56,1,268485,DOWNTOWN,,1,28913,16839,1,1
56,1,268486,DOWNTOWN,,1,28597,16839,1,1
56,1,268487,DOWNTOWN,,1,28600,16839,1,1
56,1,268488,DOWNTOWN,,1,28602,16839,1,1
56,101,268542,DOWNTOWN,,1,28917,16838,1,1
56,101,268543,DOWNTOWN,,1,28918,16840,1,1
56,1,268489,DOWNTOWN,,1,28607,16839,1,1
56,1,268490,DOWNTOWN,,1,28599,16839,1,1
56,1,268491,DOWNTOWN,,1,28595,16839,1,1
56,1,268492,DOWNTOWN,,1,28606,16839,1,1
56,1,268493,DOWNTOWN,,1,28601,16839,1,1
56,1,268494,DOWNTOWN,,1,28605,16839,1,1
56,1,268495,DOWNTOWN,,1,28598,16839,1,1
56,1,268496,DOWNTOWN,,1,28604,16839,1,1
56,1,268497,DOWNTOWN,,1,28913,16839,1,1
56,1,268498,DOWNTOWN,,1,28597,16839,1,1
56,1,268499,DOWNTOWN,,1,28600,16839,1,1
56,1,268500,DOWNTOWN,,1,28602,16839,1,1
56,1,268501,DOWNTOWN,,1,28607,16839,1,1
56,1,268502,DOWNTOWN,,1,28599,16839,1,1
56,1,268503,DOWNTOWN,,1,28595,16839,1,1
56,1,268504,DOWNTOWN,,1,28606,16839,1,1
56,1,268505,DOWNTOWN,,1,28601,16839,1,1
56,1,268506,DOWNTOWN,,1,28605,16839,1,1
56,1,268507,DOWNTOWN,,1,28598,16839,1,1
56,1,268508,DOWNTOWN,,1,28604,16839,1,1
56,1,268509,DOWNTOWN,,1,28913,16839,1,1
56,1,268510,DOWNTOWN,,1,28597,16839,1,1
56,301,268541,DOWNTOWN,,1,28610,16840,1,1
56,301,270893,DOWNTOWN,,1,28919,16837,1,1
56,1,268511,DOWNTOWN,,1,28600,16839,1,1
56,1,268512,DOWNTOWN,,1,28602,16839,1,1
56,1,268513,DOWNTOWN,,1,28607,16839,1,1
56,1,268514,DOWNTOWN,,1,28599,16839,1,1
56,1,268515,DOWNTOWN,,1,28595,16839,1,1
56,1,268516,DOWNTOWN,,1,28606,16839,1,1
56,1,268517,DOWNTOWN,,1,28601,16839,1,1
56,1,268518,DOWNTOWN,,1,28605,16839,1,1
56,1,268519,DOWNTOWN,,1,28598,16839,1,1
56,1,268520,DOWNTOWN,,1,28604,16839,1,1
56,1,268521,DOWNTOWN,,1,28913,16839,1,1
56,1,268522,DOWNTOWN,,1,28597,16839,1,1
56,1,268523,DOWNTOWN,,1,28600,16839,1,1
56,1,268524,DOWNTOWN,,1,28602,16839,1,1
56,1,268525,DOWNTOWN,,1,28599,16839,1,1
56,1,268526,DOWNTOWN,,1,28595,16839,1,1
56,1,268527,DOWNTOWN,,1,28601,16839,1,1
56,1,268528,DOWNTOWN,,1,28598,16839,1,1
56,1,268529,DOWNTOWN,,1,28597,16839,1,1
56,1,268530,DOWNTOWN,,1,28600,16839,1,1
56,1,268531,DOWNTOWN,,1,28599,16839,1,1
56,1,268532,DOWNTOWN,,1,28595,16839,1,1
56,1,268533,DOWNTOWN,,1,28598,16839,1,1
56,1,268534,DOWNTOWN,,1,28597,16839,1,1
56,1,268535,DOWNTOWN,,1,28600,16839,1,1
56,1,268536,DOWNTOWN,,1,28599,16839,1,1
56,1,268537,DOWNTOWN,,1,28595,16839,1,1
56,1,268538,DOWNTOWN,,1,28598,16839,1,1
56,1,268539,DOWNTOWN,,1,28597,16839,1,1
56,1,270310,DOWNTOWN,,1,28599,16839,1,1
56,1,268544,DOWNTOWN,,1,28595,16839,1,1
6,1,269692,DOWNTOWN,,0,28833,16842,1,1
6,1,268749,DOWNTOWN,,0,28834,16842,1,1
6,1,269693,DOWNTOWN,,0,28831,16919,1,1
6,1,269694,DOWNTOWN,,0,28836,16842,1,1
6,1,268751,DOWNTOWN,,0,28837,16842,1,1
6,1,268753,DOWNTOWN,,0,28833,16841,1,1
6,1,268748,DOWNTOWN,,0,28834,16841,1,1
6,1,268750,DOWNTOWN,,0,28837,16841,1,1
