route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_load_information,wheelchair_accessible,bikes_allowed
1,2024_08_12-SA-MVS-Saturday-001,1575354,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575477,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575355,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575478,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575356,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575479,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575357,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575480,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575358,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575481,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575359,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575482,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575360,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575483,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575361,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575484,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575362,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575485,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575363,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575486,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575364,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575487,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575365,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575488,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575366,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575489,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575367,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575490,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575368,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575491,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575369,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575492,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575370,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575493,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575371,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575494,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575372,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575495,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575373,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575496,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575374,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575497,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575375,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575498,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575376,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575499,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575377,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575500,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575378,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575501,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575379,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575502,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575380,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575503,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575381,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575504,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575382,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575505,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575383,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575506,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575384,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575507,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575385,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575508,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575386,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575509,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575387,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575510,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575388,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575511,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575389,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575512,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575390,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575513,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575391,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575392,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575514,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575393,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575515,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575394,"San Francisco International Airport",1,,001A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575395,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575516,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575396,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575517,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575397,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575398,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575399,"Millbrae (Caltrain Transfer Platform)",1,,001E_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575518,"San Francisco / Antioch",0,,002A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575519,"San Francisco / Antioch",0,,002A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575520,"San Francisco / Antioch",0,,002A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575521,"San Francisco / Antioch",0,,002A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575522,"San Francisco / Antioch",0,,002A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575523,"San Francisco / Antioch",0,,002A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575524,"San Francisco / Antioch",0,,002A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575525,"San Francisco / Antioch",0,,002A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575904,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575906,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575908,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576061,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575910,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576063,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575912,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576065,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575914,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576067,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575916,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576069,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575918,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576071,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575920,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576073,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575922,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576075,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575924,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576077,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575926,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576079,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575928,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576081,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575930,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576083,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575932,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576085,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575934,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576087,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575936,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576089,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575938,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576091,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575940,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576093,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575942,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576095,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575944,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576097,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575946,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576099,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575948,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576101,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575950,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576103,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575952,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576105,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575954,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576107,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575956,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576109,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575958,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576111,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575960,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576113,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575962,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576115,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575964,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576117,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575966,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576119,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575968,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576121,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575970,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576123,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575972,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576125,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575974,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576127,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575976,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576129,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575978,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576131,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575980,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576133,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575982,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576135,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575984,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576137,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575986,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576139,"SFO / SF / Richmond",0,,008A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576141,"SFO / SF / Richmond",0,,008A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576143,"SFO / SF / Richmond",0,,008A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576216,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576322,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576217,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576323,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576218,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576324,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576219,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576325,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576220,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576326,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576221,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576327,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576222,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576328,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576223,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576329,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576224,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576330,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576225,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576331,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576226,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576332,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576227,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576333,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576228,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576334,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576229,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576335,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576230,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576336,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576231,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576337,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576232,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576338,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576233,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576339,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576234,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576340,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576235,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576341,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576236,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576342,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576237,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576343,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576238,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576344,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576239,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576345,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576240,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576346,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576241,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576347,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576242,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576348,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576243,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576349,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576244,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576350,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576245,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576351,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576246,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576352,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576247,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576353,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576248,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576354,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576249,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576355,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
